rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
141,Jahmari Clarke,jm JAM,FW,Reading,17,2003,1.9,2,3,3,100.0,1.55,1.55,0.67,0.67,8.0,0,0,0,0.6,0.6,0.24,+1.4,+1.4,Matches
142,Matthew Clarke,eng ENG,DF,West Brom,24,1996,30.5,1,25,7,28.0,0.82,0.23,0.04,0.14,9.9,0,0,0,3.3,3.3,0.13,-2.3,-2.3,Matches
143,Jonson Clarke-Harris,jm JAM,FW,P'borough Utd,27,1994,33.3,12,64,25,39.1,1.92,0.75,0.11,0.28,18.9,17,5,5,12.9,9.0,0.14,-0.9,-2.0,Matches
144,Jake Clarke-Salter,eng ENG,DF,Coventry City,23,1997,25.5,0,12,1,8.3,0.47,0.04,0.00,0.00,10.6,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
145,Leighton Clarkson,eng ENG,MF,Blackburn,19,2001,3.6,0,4,1,25.0,1.10,0.27,0.00,0.00,23.3,1,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
146,Sam Clucas,eng ENG,MF,Stoke City,30,1990,16.4,2,22,6,27.3,1.34,0.37,0.09,0.33,17.7,0,0,0,2.8,2.8,0.13,-0.8,-0.8,Matches
147,Josh Coburn,eng ENG,FW,Middlesbrough,18,2002,5.3,4,12,6,50.0,2.25,1.12,0.33,0.67,11.4,0,0,0,3.1,3.1,0.26,+0.9,+0.9,Matches
148,Jack Colback,eng ENG,"DF,MF",Nott'ham Forest,31,1989,34.5,3,19,9,47.4,0.55,0.26,0.16,0.33,23.0,0,0,0,1.0,1.0,0.05,+2.0,+2.0,Matches
149,Devante Cole,eng ENG,"FW,MF",Barnsley,26,1995,9.8,1,16,5,31.3,1.64,0.51,0.06,0.20,14.3,0,0,0,2.5,2.5,0.16,-1.5,-1.5,Matches
150,Maxime Colin,fr FRA,"DF,MF",Birmingham City,29,1991,30.8,1,6,2,33.3,0.19,0.06,0.17,0.50,10.5,0,0,0,1.2,1.2,0.20,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
151,Bradley Collins,eng ENG,GK,Barnsley,24,1997,39.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
152,James Collins,ie IRL,"FW,MF",Cardiff City,30,1990,14.3,3,33,12,36.4,2.31,0.84,0.09,0.25,14.1,0,0,0,5.5,5.5,0.17,-2.5,-2.5,Matches
153,Levi Colwill,eng ENG,DF,Huddersfield,18,2003,26.9,2,15,6,40.0,0.56,0.22,0.13,0.33,9.6,0,0,0,2.5,2.5,0.17,-0.5,-0.5,Matches
154,Rubin Colwill,wls WAL,"MF,FW",Cardiff City,19,2002,18.5,5,31,10,32.3,1.67,0.54,0.16,0.50,19.4,1,0,0,3.0,3.0,0.10,+2.0,+2.0,Matches
155,Cameron Congreve,wls WAL,FW,Swansea City,17,2004,1.4,0,4,1,25.0,2.93,0.73,0.00,0.00,22.7,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
156,Aaron Connolly,ie IRL,FW,Middlesbrough,21,2000,13.1,2,41,16,39.0,3.12,1.22,0.05,0.13,14.0,0,0,0,4.5,4.5,0.11,-2.5,-2.5,Matches
157,Callum Connolly,eng ENG,"DF,MF",Blackpool,23,1997,24.6,2,35,8,22.9,1.42,0.32,0.06,0.25,17.0,2,0,0,3.0,3.0,0.09,-1.0,-1.0,Matches
158,Tommy Conway,sct SCO,"MF,DF",Bristol City,18,2002,0.3,0,1,0,0.0,3.10,0.00,0.00,,25.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
159,Lewis Cook,eng ENG,MF,Bournemouth,24,1997,24.1,1,14,3,21.4,0.58,0.12,0.07,0.33,24.9,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
160,Steve Cook,eng ENG,DF,Bournemouth,30,1991,2.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
161,Steve Cook,eng ENG,DF,Nott'ham Forest,30,1991,12.9,0,16,3,18.8,1.24,0.23,0.00,0.00,18.3,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
162,Brandon Cooper,wls WAL,DF,Swansea City,21,2000,3.9,0,1,0,0.0,0.26,0.00,0.00,,16.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
163,Jake Cooper,eng ENG,DF,Millwall,26,1995,40.9,4,43,15,34.9,1.05,0.37,0.09,0.27,10.9,0,0,0,3.2,3.2,0.07,+0.8,+0.8,Matches
164,Murphy Cooper,eng ENG,GK,QPR,19,2001,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
165,Kai Corbett,eng ENG,FW,P'borough Utd,18,2002,0.6,0,2,1,50.0,3.10,1.55,0.00,0.00,9.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
166,David Cornell,wls WAL,GK,P'borough Utd,30,1991,30.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
167,Harry Cornick,eng ENG,FW,Luton Town,26,1995,26.2,12,53,22,41.5,2.02,0.84,0.23,0.55,15.3,0,0,0,8.0,8.0,0.15,+4.0,+4.0,Matches
168,Hayden Coulson,eng ENG,DF,P'borough Utd,23,1998,4.0,0,2,0,0.0,0.49,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
169,Conor Coventry,ie IRL,MF,P'borough Utd,21,2000,4.8,0,1,0,0.0,0.21,0.00,0.00,,25.9,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
170,Lewie Coyle,eng ENG,DF,Hull City,25,1995,19.5,1,17,4,23.5,0.87,0.21,0.06,0.25,24.8,0,0,0,0.7,0.7,0.04,+0.3,+0.3,Matches
171,Matt Crooks,eng ENG,MF,Middlesbrough,27,1994,38.7,10,47,17,36.2,1.21,0.44,0.21,0.59,13.3,0,0,0,9.2,9.2,0.20,+0.8,+0.8,Matches
172,Liam Cullen,wls WAL,"MF,FW",Swansea City,22,1999,4.8,0,8,4,50.0,1.66,0.83,0.00,0.00,19.0,0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
173,Robbie Cundy,eng ENG,DF,Bristol City,24,1997,10.0,0,6,1,16.7,0.60,0.10,0.00,0.00,11.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
174,Greg Cunningham,ie IRL,"DF,FW",Preston,30,1991,15.1,0,6,1,16.7,0.40,0.07,0.00,0.00,16.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
175,Bartosz Cybulski,pl POL,"FW,MF",Derby County,18,2002,0.8,0,3,1,33.3,3.75,1.25,0.00,0.00,4.7,0,0,0,1.4,1.4,0.48,-1.4,-1.4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
176,Fankaty Dabo,eng ENG,DF,Coventry City,25,1995,25.5,0,9,2,22.2,0.35,0.08,0.00,0.00,20.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
177,Bradley Dack,eng ENG,"MF,FW",Blackburn,27,1993,3.2,1,6,2,33.3,1.87,0.62,0.17,0.50,14.2,1,0,1,1.8,1.0,0.16,-0.8,0.0,Matches
178,Julien Dacosta,fr FRA,DF,Coventry City,25,1996,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
179,Owen Dale,eng ENG,"MF,FW",Blackpool,22,1998,7.8,2,8,4,50.0,1.02,0.51,0.25,0.50,18.1,0,0,0,0.9,0.9,0.11,+1.1,+1.1,Matches
180,Jake Daniels,eng ENG,FW,Blackpool,16,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
181,Luke Daniels,eng ENG,GK,Middlesbrough,33,1988,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
182,Scott Dann,eng ENG,DF,Reading,34,1987,13.6,2,9,6,66.7,0.66,0.44,0.22,0.33,15.0,0,0,0,0.5,0.5,0.06,+1.5,+1.5,Matches
183,Jay Dasilva,wls WAL,DF,Bristol City,23,1998,29.4,1,18,5,27.8,0.61,0.17,0.06,0.20,18.0,1,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
184,Jacob Davenport,eng ENG,MF,Blackburn,22,1998,2.9,0,2,1,50.0,0.70,0.35,0.00,0.00,21.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
185,Adam Davies,wls WAL,GK,Stoke City,29,1992,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
186,Ben Davies,eng ENG,DF,Sheffield Utd,25,1995,21.0,1,8,2,25.0,0.38,0.10,0.13,0.50,11.5,0,0,0,1.2,1.2,0.16,-0.2,-0.2,Matches
187,Curtis Davies,sl SLE,DF,Derby County,36,1985,46.0,4,27,7,25.9,0.59,0.15,0.15,0.57,11.6,0,0,0,3.0,3.0,0.11,+1.0,+1.0,Matches
188,Isaak Davies,wls WAL,"FW,MF",Cardiff City,19,2001,13.3,2,20,11,55.0,1.50,0.82,0.10,0.18,16.5,0,0,0,2.5,2.5,0.12,-0.5,-0.5,Matches
189,Keinan Davis,eng ENG,FW,Nott'ham Forest,23,1998,11.8,5,28,13,46.4,2.38,1.10,0.18,0.38,13.4,0,0,0,3.3,3.3,0.12,+1.7,+1.7,Matches
190,Leif Davis,eng ENG,"DF,FW",Bournemouth,21,2000,6.4,0,1,0,0.0,0.16,0.00,0.00,,30.8,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
191,Bobby De Cordova-Reid,jm JAM,"FW,MF",Fulham,28,1993,28.0,8,46,18,39.1,1.64,0.64,0.17,0.44,15.3,0,0,0,7.6,7.6,0.17,+0.4,+0.4,Matches
192,Harlee Dean,eng ENG,DF,Birmingham City,30,1991,14.0,0,18,3,16.7,1.29,0.21,0.00,0.00,13.9,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
193,Troy Deeney,eng ENG,FW,Birmingham City,33,1988,14.5,4,27,8,29.6,1.86,0.55,0.11,0.38,14.2,1,1,1,4.8,4.0,0.15,-0.8,-1.0,Matches
194,Tom Dele-Bashiru,ng NGA,"MF,FW",Reading,21,1999,27.1,4,35,12,34.3,1.29,0.44,0.11,0.33,18.9,0,0,0,4.1,4.1,0.12,-0.1,-0.1,Matches
195,Siriki Dembélé,ci CIV,FW,Bournemouth,24,1996,5.9,2,7,3,42.9,1.20,0.51,0.29,0.67,16.2,0,0,0,0.6,0.6,0.08,+1.4,+1.4,Matches
196,Siriki Dembélé,ci CIV,"FW,MF",P'borough Utd,24,1996,21.2,5,25,9,36.0,1.18,0.42,0.20,0.56,17.7,0,0,0,3.8,3.8,0.15,+1.2,+1.2,Matches
197,Sepp van den Berg,nl NED,DF,Preston,19,2001,44.1,1,10,3,30.0,0.23,0.07,0.10,0.33,18.9,0,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
198,Oliver Denham,wls WAL,DF,Cardiff City,19,2002,4.5,0,1,1,100.0,0.22,0.22,0.00,0.00,12.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
199,Yan Dhanda,eng ENG,MF,Swansea City,22,1998,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
200,Bambo Diaby,sn SEN,DF,Preston,23,1997,4.9,0,1,1,100.0,0.20,0.20,0.00,0.00,11.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
201,Grady Diangana,cd COD,"FW,MF",West Brom,23,1998,21.3,2,36,10,27.8,1.69,0.47,0.06,0.20,16.7,1,0,0,3.7,3.7,0.10,-1.7,-1.7,Matches
202,Robert Dickie,eng ENG,DF,QPR,25,1996,38.0,3,25,6,24.0,0.66,0.16,0.12,0.50,19.1,0,0,0,2.0,2.0,0.08,+1.0,+1.0,Matches
203,Seny Dieng,sn SEN,GK,QPR,26,1994,27.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
204,Anfernee Dijksteel,sr SUR,DF,Middlesbrough,24,1996,32.9,0,6,2,33.3,0.18,0.06,0.00,0.00,19.1,0,0,0,0.6,0.6,0.10,-0.6,-0.6,Matches
205,Daryl Dike,us USA,FW,West Brom,21,2000,0.9,0,5,1,20.0,5.36,1.07,0.00,0.00,12.9,0,0,0,0.8,0.8,0.15,-0.8,-0.8,Matches
206,Greg Docherty,sct SCO,MF,Hull City,24,1996,31.6,0,28,4,14.3,0.89,0.13,0.00,0.00,22.5,0,0,0,1.8,1.8,0.07,-1.8,-1.8,Matches
207,Tyrhys Dolan,eng ENG,"FW,MF",Blackburn,19,2001,19.8,4,30,19,63.3,1.51,0.96,0.13,0.21,16.6,0,0,0,4.8,4.8,0.16,-0.8,-0.8,Matches
208,Kenneth Dougall,au AUS,MF,Blackpool,28,1993,37.2,1,23,5,21.7,0.62,0.13,0.04,0.20,20.4,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Matches
209,Alfie Doughty,eng ENG,"DF,FW",Stoke City,21,1999,1.8,0,4,2,50.0,2.26,1.13,0.00,0.00,18.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
210,Alfie Doughty,eng ENG,"DF,FW",Cardiff City,21,1999,5.3,1,3,2,66.7,0.57,0.38,0.33,0.50,20.2,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches
211,Flynn Downes,eng ENG,"MF,DF",Swansea City,22,1999,31.9,1,7,3,42.9,0.22,0.09,0.14,0.33,16.8,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Matches
212,Tommy Doyle,eng ENG,MF,Cardiff City,19,2001,16.1,2,26,7,26.9,1.61,0.43,0.08,0.29,20.9,3,0,0,2.1,2.1,0.08,-0.1,-0.1,Matches
213,Andre Dozzell,eng ENG,MF,QPR,22,1999,17.0,0,10,2,20.0,0.59,0.12,0.00,0.00,17.8,0,0,0,1.0,1.0,0.10,-1.0,-1.0,Matches
214,Cody Drameh,eng ENG,DF,Cardiff City,19,2001,21.4,0,7,2,28.6,0.33,0.09,0.00,0.00,14.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
215,Danny Drinkwater,eng ENG,MF,Reading,31,1990,31.3,1,22,6,27.3,0.70,0.19,0.05,0.17,24.1,0,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
216,Demeaco Duhaney,eng ENG,"DF,FW",Stoke City,22,1998,2.3,0,2,0,0.0,0.87,0.00,0.00,,15.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
217,Jimmy Dunne,ie IRL,DF,QPR,23,1997,35.4,3,21,9,42.9,0.59,0.25,0.14,0.33,9.6,0,0,0,3.0,3.0,0.14,0.0,0.0,Matches
218,Lyndon Dykes,sct SCO,FW,QPR,25,1995,26.8,8,58,30,51.7,2.17,1.12,0.14,0.27,14.7,0,0,0,8.1,8.1,0.14,-0.1,-0.1,Matches
219,Josh Earl,eng ENG,DF,Preston,22,1998,23.9,1,16,2,12.5,0.67,0.08,0.06,0.50,16.9,0,0,0,1.7,1.7,0.11,-0.7,-0.7,Matches
220,Tom Eaves,eng ENG,FW,Hull City,29,1992,14.0,5,43,13,30.2,3.08,0.93,0.12,0.38,14.1,0,0,0,5.0,5.0,0.12,0.0,0.0,Matches
221,Malcolm Ebiowei,eng ENG,FW,Derby County,17,2003,10.6,1,23,6,26.1,2.17,0.57,0.04,0.17,20.2,3,0,0,2.1,2.1,0.09,-1.1,-1.1,Matches
222,Festy Ebosele,ie IRL,"FW,DF",Derby County,18,2002,20.3,2,16,7,43.8,0.79,0.34,0.13,0.29,15.5,0,0,0,1.6,1.6,0.10,+0.4,+0.4,Matches
223,Josh Eccles,eng ENG,DF,Coventry City,21,2000,2.6,0,2,0,0.0,0.77,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
224,Tayo Edun,eng ENG,"DF,MF",Blackburn,23,1998,12.5,0,6,1,16.7,0.48,0.08,0.00,0.00,18.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
225,Ronnie Edwards,eng ENG,DF,P'borough Utd,18,2003,31.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
226,John Egan,ie IRL,DF,Sheffield Utd,28,1992,46.0,2,41,11,26.8,0.89,0.24,0.05,0.18,8.6,0,0,0,4.8,4.8,0.12,-2.8,-2.8,Matches
227,Carel Eiting,nl NED,MF,Huddersfield,23,1998,2.5,0,2,0,0.0,0.80,0.00,0.00,,22.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
228,Ovie Ejaria,eng ENG,"FW,MF",Reading,23,1997,21.6,2,17,6,35.3,0.79,0.28,0.12,0.33,16.3,0,0,0,2.2,2.2,0.13,-0.2,-0.2,Matches
229,Marvin Ekpiteta,eng ENG,DF,Blackpool,25,1995,39.3,5,20,6,30.0,0.51,0.15,0.25,0.83,9.2,0,0,0,2.4,2.4,0.12,+2.6,+2.6,Matches
230,Callum Elder,au AUS,DF,Hull City,26,1995,21.8,0,6,2,33.3,0.28,0.09,0.00,0.00,23.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
231,Josh Emmanuel,eng ENG,"DF,FW",Hull City,23,1997,4.3,0,1,0,0.0,0.23,0.00,0.00,,23.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
232,Neil Etheridge,ph PHI,GK,Birmingham City,31,1990,20.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
233,Ched Evans,wls WAL,FW,Preston,32,1988,14.8,2,36,13,36.1,2.43,0.88,0.06,0.15,13.3,0,0,0,4.1,4.1,0.12,-2.1,-2.1,Matches
234,George Evans,eng ENG,MF,Millwall,26,1994,12.8,1,14,4,28.6,1.09,0.31,0.07,0.25,25.1,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
235,Kieron Evans,wls WAL,"MF,FW",Cardiff City,19,2001,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
236,Tom Fellows,eng ENG,"MF,FW",West Brom,18,2003,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
237,Emmanuel Fernandez,eng ENG,DF,P'borough Utd,19,2001,0.7,0,2,1,50.0,3.00,1.50,0.00,0.00,14.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
238,Sam Field,eng ENG,MF,QPR,23,1998,26.0,0,7,1,14.3,0.27,0.04,0.00,0.00,15.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
239,Tobias Figueiredo,pt POR,DF,Nott'ham Forest,27,1994,21.1,0,6,0,0.0,0.28,0.00,0.00,,11.4,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
240,Andy Fisher,eng ENG,GK,Swansea City,23,1998,20.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
241,John Fleck,sct SCO,MF,Sheffield Utd,29,1991,29.5,1,19,7,36.8,0.64,0.24,0.05,0.14,21.9,1,0,0,2.0,2.0,0.10,-1.0,-1.0,Matches
242,Brandon Fleming,eng ENG,DF,Hull City,21,1999,14.7,0,7,1,14.3,0.48,0.07,0.00,0.00,21.1,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
243,Steven Fletcher,sct SCO,FW,Stoke City,34,1987,16.7,3,42,14,33.3,2.52,0.84,0.07,0.21,14.8,0,0,0,5.8,5.8,0.14,-2.8,-2.8,Matches
244,Aden Flint,eng ENG,DF,Cardiff City,32,1989,36.3,6,50,17,34.0,1.38,0.47,0.12,0.35,10.1,0,0,0,6.3,6.3,0.13,-0.3,-0.3,Matches
245,Wes Foderingham,eng ENG,GK,Sheffield Utd,30,1991,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
246,Tyrese Fornah,sl SLE,MF,Nott'ham Forest,21,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
247,William Forrester,eng ENG,DF,Stoke City,20,2001,2.3,0,1,0,0.0,0.43,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
248,Marcus Forss,fi FIN,FW,Hull City,22,1999,5.4,1,9,2,22.2,1.65,0.37,0.11,0.50,14.0,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
249,Craig Forsyth,sct SCO,DF,Derby County,32,1989,21.5,3,15,5,33.3,0.70,0.23,0.20,0.60,12.5,0,0,0,1.1,1.1,0.07,+1.9,+1.9,Matches
250,Morgan Fox,wls WAL,DF,Stoke City,27,1993,7.8,0,2,1,50.0,0.26,0.13,0.00,0.00,6.9,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
251,Tyrese Francois,au AUS,MF,Fulham,21,2000,1.0,0,1,0,0.0,1.03,0.00,0.00,,29.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
252,Luke Freeman,eng ENG,"FW,MF",Sheffield Utd,29,1992,1.6,0,5,1,20.0,3.15,0.63,0.00,0.00,15.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
253,Luke Freeman,eng ENG,"MF,FW",Millwall,29,1992,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
254,George Friend,eng ENG,DF,Birmingham City,33,1987,11.3,0,6,2,33.3,0.53,0.18,0.00,0.00,10.3,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
255,Dominik Frieser,at AUT,"FW,MF",Barnsley,27,1993,10.2,2,7,3,42.9,0.68,0.29,0.29,0.67,16.1,0,0,0,0.8,0.8,0.11,+1.2,+1.2,Matches
256,Dael Fry,eng ENG,DF,Middlesbrough,23,1997,31.3,1,7,2,28.6,0.22,0.06,0.14,0.50,10.2,0,0,0,0.9,0.9,0.13,+0.1,+0.1,Matches
257,Jeando Fuchs,cm CMR,MF,P'borough Utd,23,1997,15.2,0,4,2,50.0,0.26,0.13,0.00,0.00,18.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
258,Jay Fulton,sct SCO,MF,Swansea City,27,1994,8.2,0,5,2,40.0,0.61,0.24,0.00,0.00,25.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
259,Darnell Furlong,eng ENG,"DF,MF",West Brom,25,1995,36.9,0,42,7,16.7,1.14,0.19,0.00,0.00,14.3,3,0,0,4.3,4.2,0.10,-4.3,-4.2,Matches
260,Jordan Gabriel,eng ENG,DF,Blackpool,22,1998,18.2,0,8,2,25.0,0.44,0.11,0.00,0.00,20.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
261,Jordan Gabriel,eng ENG,DF,Nott'ham Forest,22,1998,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
262,Sam Gallagher,eng ENG,FW,Blackburn,25,1995,28.1,9,69,26,37.7,2.46,0.93,0.13,0.35,14.9,0,0,0,8.5,8.5,0.12,+0.5,+0.5,Matches
263,Luke Garbutt,eng ENG,DF,Blackpool,28,1993,15.2,0,17,6,35.3,1.12,0.39,0.00,0.00,25.1,5,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
264,Gary Gardner,eng ENG,MF,Birmingham City,29,1992,30.7,6,49,12,24.5,1.59,0.39,0.12,0.50,18.0,2,0,0,4.2,4.2,0.09,+1.8,+1.8,Matches
265,Taylor Gardner-Hickman,eng ENG,"MF,DF",West Brom,19,2001,15.1,0,12,1,8.3,0.80,0.07,0.00,0.00,21.3,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
266,James Garner,eng ENG,MF,Nott'ham Forest,20,2001,36.7,4,45,13,28.9,1.23,0.35,0.09,0.31,24.4,12,0,0,3.9,3.9,0.09,+0.1,+0.1,Matches
267,Paulo Gazzaniga,ar ARG,GK,Fulham,29,1992,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
268,Morgan Gibbs-White,eng ENG,"MF,FW",Sheffield Utd,21,2000,31.8,11,85,31,36.5,2.67,0.97,0.13,0.35,17.6,6,0,0,10.7,10.7,0.13,+0.3,+0.3,Matches
269,Ryan Giles,eng ENG,"DF,MF",Cardiff City,21,2000,19.6,0,15,6,40.0,0.77,0.31,0.00,0.00,19.7,0,0,0,1.5,1.5,0.10,-1.5,-1.5,Matches
270,Ryan Giles,eng ENG,"DF,FW",Blackburn,21,2000,7.8,0,6,4,66.7,0.77,0.51,0.00,0.00,16.0,1,0,0,1.3,1.3,0.22,-1.3,-1.3,Matches
271,Matthew Godden,eng ENG,FW,Coventry City,30,1991,17.5,12,53,27,50.9,3.03,1.55,0.17,0.33,14.8,0,3,3,10.1,7.8,0.15,+1.9,+1.2,Matches
272,Claudio Gomes,fr FRA,MF,Barnsley,21,2000,28.1,1,16,5,31.3,0.57,0.18,0.06,0.20,22.6,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
273,Charlie Goode,eng ENG,DF,Sheffield Utd,25,1995,1.0,0,1,0,0.0,1.03,0.00,0.00,,2.5,0,0,0,0.4,0.4,0.39,-0.4,-0.4,Matches
274,Kyron Gordon,eng ENG,DF,Sheffield Utd,19,2002,3.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
275,Nico Gordon,ms MSR,DF,Birmingham City,19,2002,10.8,1,4,1,25.0,0.37,0.09,0.25,1.00,13.2,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
276,Lewis Grabban,eng ENG,FW,Nott'ham Forest,33,1988,22.8,12,47,19,40.4,2.07,0.83,0.21,0.53,13.7,0,2,2,11.7,10.1,0.21,+0.3,-0.1,Matches
277,Jordan Graham,eng ENG,DF,Birmingham City,26,1995,17.7,0,2,1,50.0,0.11,0.06,0.00,0.00,25.7,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
278,Jorge Grant,eng ENG,"MF,FW",P'borough Utd,26,1994,19.3,2,24,9,37.5,1.24,0.47,0.08,0.22,23.4,5,0,0,1.4,1.4,0.06,+0.6,+0.6,Matches
