rk,player,nation,pos,squad,age,born,90s,gls,sh,sot,sot_standa,sh_90,sot_90,g_sh,g_sot,dist,fk,pk,pkatt,xg,npxg,npxg_sh,g_xg,np_g_xg,matches
34,Musa Barrow,gm GAM,"FW,MF",Bologna,21,1998,32.5,8,88,38,43.2,2.71,1.17,0.09,0.21,20.9,6,0,1,7.0,6.2,0.07,+1.0,+1.8,Matches
35,Paolo Bartolomei,it ITA,MF,Spezia,30,1989,3.6,0,4,0,0.0,1.13,0.00,0.00,,25.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
36,Daniele Baselli,it ITA,MF,Torino,28,1992,4.4,0,5,2,40.0,1.14,0.45,0.00,0.00,24.7,2,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
37,Alessandro Bastoni,it ITA,DF,Inter,21,1999,32.5,0,10,1,10.0,0.31,0.03,0.00,0.00,9.9,0,0,0,1.0,1.0,0.10,-1.0,-1.0,Matches
38,Simone Bastoni,it ITA,DF,Spezia,23,1996,16.9,1,21,4,19.0,1.24,0.24,0.05,0.25,19.6,1,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
39,Bastos,ao ANG,DF,Lazio,29,1991,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
40,Rodrigo Becão,br BRA,DF,Udinese,24,1996,30.9,1,10,3,30.0,0.32,0.10,0.10,0.33,10.3,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Matches
41,Valon Behrami,ch SUI,MF,Genoa,35,1985,9.9,0,4,1,25.0,0.40,0.10,0.00,0.00,14.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
42,Andrea Belotti,it ITA,FW,Torino,26,1993,32.1,13,102,35,34.3,3.18,1.09,0.09,0.26,17.7,8,4,5,13.7,9.8,0.10,-0.7,-0.8,Matches
43,Ahmad Benali,ly LBY,MF,Crotone,28,1992,13.5,0,10,4,40.0,0.74,0.30,0.00,0.00,17.9,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
44,Ismaël Bennacer,dz ALG,MF,Milan,22,1997,14.7,0,12,1,8.3,0.81,0.07,0.00,0.00,26.7,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
45,Rodrigo Bentancur,uy URU,MF,Juventus,23,1997,25.8,0,15,5,33.3,0.58,0.19,0.00,0.00,25.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
46,Alessandro Berardi,it ITA,GK,Hellas Verona,29,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
47,Domenico Berardi,it ITA,FW,Sassuolo,25,1994,27.5,17,105,32,30.5,3.82,1.16,0.10,0.31,21.7,10,7,8,15.0,8.7,0.08,+2.0,+1.3,Matches
48,Álex Berenguer,es ESP,MF,Torino,25,1995,1.5,0,2,2,100.0,1.37,1.37,0.00,0.00,16.0,0,0,0,0.4,0.4,0.22,-0.4,-0.4,Matches
49,Bartosz Bereszyński,pl POL,DF,Sampdoria,28,1992,29.0,1,3,1,33.3,0.10,0.03,0.33,1.00,17.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
50,Federico Bernardeschi,it ITA,"MF,DF",Juventus,26,1994,10.8,0,13,6,46.2,1.20,0.56,0.00,0.00,18.3,0,0,0,1.3,1.3,0.10,-1.3,-1.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
51,Marco Bertini,it ITA,MF,Lazio,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
52,Daniel Bessa,it ITA,MF,Hellas Verona,27,1993,6.8,0,8,4,50.0,1.17,0.59,0.00,0.00,17.1,0,0,0,1.0,1.0,0.13,-1.0,-1.0,Matches
53,Cristiano Biraghi,it ITA,DF,Fiorentina,27,1992,31.1,1,25,6,24.0,0.80,0.19,0.04,0.17,20.5,7,0,0,1.9,1.9,0.07,-0.9,-0.9,Matches
54,Davide Biraschi,it ITA,DF,Genoa,26,1994,10.2,0,2,0,0.0,0.20,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
55,Jeremie Boga,ci CIV,"FW,MF",Sassuolo,23,1997,19.8,4,32,15,46.9,1.61,0.76,0.13,0.27,15.6,0,0,0,3.6,3.6,0.11,+0.4,+0.4,Matches
56,Giacomo Bonaventura,it ITA,MF,Fiorentina,30,1989,25.1,3,44,11,25.0,1.76,0.44,0.07,0.27,20.9,1,0,0,2.7,2.7,0.06,+0.3,+0.3,Matches
57,Federico Bonazzoli,it ITA,FW,Torino,23,1997,6.3,2,21,5,23.8,3.35,0.80,0.10,0.40,17.3,0,0,0,1.3,1.3,0.06,+0.7,+0.7,Matches
58,Federico Bonazzoli,it ITA,FW,Sampdoria,23,1997,1.5,0,4,0,0.0,2.75,0.00,0.00,,20.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
59,Kevin Bonifazi,it ITA,DF,Udinese,24,1996,27.4,0,17,0,0.0,0.62,0.00,0.00,,14.8,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Matches
60,Leonardo Bonucci,it ITA,DF,Juventus,33,1987,22.5,2,16,3,18.8,0.71,0.13,0.13,0.67,13.7,0,0,0,2.5,2.5,0.16,-0.5,-0.5,Matches
61,Mehdi Bourabia,ma MAR,MF,Sassuolo,28,1991,5.9,1,9,3,33.3,1.53,0.51,0.11,0.33,22.7,3,0,0,0.5,0.5,0.06,+0.5,+0.5,Matches
62,Edoardo Bove,it ITA,MF,Roma,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
63,Jayden Braaf,nl NED,FW,Udinese,17,2002,1.3,1,2,2,100.0,1.55,1.55,0.50,0.50,10.4,0,0,0,0.1,0.1,0.05,+0.9,+0.9,Matches
64,Gleison Bremer,br BRA,DF,Torino,23,1997,32.6,5,26,9,34.6,0.80,0.28,0.19,0.56,10.3,0,0,0,3.2,3.2,0.12,+1.8,+1.8,Matches
65,Marcelo Brozović,hr CRO,MF,Inter,27,1992,28.7,2,25,4,16.0,0.87,0.14,0.08,0.50,23.7,1,0,0,1.0,1.0,0.04,+1.0,+1.0,Matches
66,Gastón Brugman,uy URU,MF,Parma,27,1992,18.0,1,18,8,44.4,1.00,0.45,0.06,0.13,24.6,4,0,0,1.2,1.2,0.06,-0.2,-0.2,Matches
67,Juan Brunetta,ar ARG,"FW,MF",Parma,23,1997,5.3,1,10,5,50.0,1.89,0.95,0.10,0.20,20.5,1,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
68,Gianluigi Buffon,it ITA,GK,Juventus,42,1978,8.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
69,Alessandro Buongiorno,it ITA,DF,Torino,21,1999,9.5,0,3,0,0.0,0.31,0.00,0.00,,6.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
70,Maxime Busi,be BEL,DF,Parma,20,1999,13.3,0,8,2,25.0,0.60,0.15,0.00,0.00,18.0,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
71,Martín Cáceres,uy URU,DF,Fiorentina,33,1987,24.9,2,15,6,40.0,0.60,0.24,0.13,0.33,15.7,0,0,0,1.7,1.7,0.12,+0.3,+0.3,Matches
72,Felipe Caicedo,ec ECU,FW,Lazio,31,1988,10.3,8,30,11,36.7,2.91,1.07,0.23,0.64,12.9,0,1,1,5.5,4.7,0.16,+2.5,+2.3,Matches
73,Arturo Calabresi,it ITA,"DF,FW",Bologna,24,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74,Arturo Calabresi,it ITA,DF,Cagliari,24,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
75,Davide Calabria,it ITA,DF,Milan,23,1996,29.4,2,24,7,29.2,0.82,0.24,0.08,0.29,22.1,0,0,0,1.3,1.3,0.05,+0.7,+0.7,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
76,Riccardo Calafiori,it ITA,DF,Roma,18,2002,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
77,Mattia Caldara,it ITA,DF,Atalanta,26,1994,1.2,0,2,0,0.0,1.62,0.00,0.00,,9.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3,Matches
78,Luca Caldirola,it ITA,DF,Benevento,29,1991,17.5,2,7,3,42.9,0.40,0.17,0.29,0.67,11.0,0,0,0,0.9,0.9,0.13,+1.1,+1.1,Matches
79,Hakan Çalhanoğlu,tr TUR,"MF,FW",Milan,26,1994,29.0,4,82,22,26.8,2.82,0.76,0.04,0.14,24.1,16,1,1,4.8,4.0,0.05,-0.8,-1.0,Matches
80,Fabrizio Caligara,it ITA,"MF,FW",Cagliari,20,2000,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
81,José Callejón,es ESP,"FW,MF",Fiorentina,33,1987,7.4,0,10,1,10.0,1.36,0.14,0.00,0.00,17.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
82,Drissa Camara,ci CIV,MF,Parma,18,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
83,Antonio Candreva,it ITA,MF,Sampdoria,33,1987,27.8,5,55,18,32.7,1.98,0.65,0.05,0.17,22.8,4,2,2,4.9,3.4,0.06,+0.1,-0.4,Matches
84,Elio Capradossi,ug UGA,DF,Spezia,24,1996,1.0,0,1,0,0.0,1.00,0.00,0.00,,5.0,0,0,0,0.3,0.3,0.29,-0.3,-0.3,Matches
85,Gianluca Caprari,it ITA,"MF,FW",Benevento,27,1993,20.7,5,47,15,31.9,2.27,0.72,0.11,0.33,21.7,8,0,1,4.0,3.2,0.07,+1.0,+1.8,Matches
86,Francesco Caputo,it ITA,FW,Sassuolo,32,1987,18.9,11,40,16,40.0,2.12,0.85,0.20,0.50,14.2,0,3,3,9.9,7.6,0.19,+1.1,+0.4,Matches
87,Andrea Carboni,it ITA,DF,Cagliari,19,2001,12.1,0,5,0,0.0,0.41,0.00,0.00,,11.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
88,Giuseppe Caso,it ITA,"DF,FW",Genoa,21,1998,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
89,Francesco Cassata,it ITA,"DF,FW",Genoa,23,1997,2.5,0,1,1,100.0,0.40,0.40,0.00,0.00,28.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
90,Samu Castillejo,es ESP,FW,Milan,25,1995,13.1,1,25,7,28.0,1.91,0.53,0.04,0.14,17.8,1,0,0,2.5,2.5,0.10,-1.5,-1.5,Matches
91,Gaetano Castrovilli,it ITA,MF,Fiorentina,23,1997,25.9,5,32,13,40.6,1.23,0.50,0.16,0.38,17.3,0,0,0,3.0,3.0,0.09,+2.0,+2.0,Matches
92,Danilo Cataldi,it ITA,MF,Lazio,25,1994,6.3,0,6,2,33.3,0.95,0.32,0.00,0.00,20.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
93,Federico Ceccherini,it ITA,DF,Hellas Verona,28,1992,19.3,0,12,0,0.0,0.62,0.00,0.00,,9.5,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
94,Federico Ceccherini,it ITA,DF,Fiorentina,28,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
95,Luca Ceppitelli,it ITA,DF,Cagliari,30,1989,16.3,0,7,1,14.3,0.43,0.06,0.00,0.00,11.4,0,0,0,0.5,0.5,0.07,-0.5,-0.5,Matches
96,Alberto Cerri,it ITA,FW,Cagliari,24,1996,4.1,1,16,6,37.5,3.90,1.46,0.06,0.17,11.5,0,0,0,3.0,3.0,0.19,-2.0,-2.0,Matches
97,Julian Chabot,de GER,DF,Spezia,22,1998,18.4,1,9,3,33.3,0.49,0.16,0.11,0.33,11.1,0,0,0,0.7,0.7,0.08,+0.3,+0.3,Matches
98,Giorgio Chiellini,it ITA,DF,Juventus,35,1984,15.4,0,6,0,0.0,0.39,0.00,0.00,,11.1,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
99,Federico Chiesa,it ITA,DF,Fiorentina,22,1997,2.7,1,10,1,10.0,3.75,0.37,0.10,1.00,18.3,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
100,Federico Chiesa,it ITA,"MF,DF",Juventus,22,1997,24.6,8,60,25,41.7,2.44,1.02,0.13,0.32,17.9,0,0,0,6.1,6.1,0.11,+1.9,+1.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
101,Vlad Chiricheș,ro ROU,DF,Sassuolo,30,1989,20.4,2,12,3,25.0,0.59,0.15,0.17,0.67,13.7,0,0,0,1.3,1.3,0.11,+0.7,+0.7,Matches
102,Luca Cigarini,it ITA,MF,Crotone,34,1986,10.3,0,15,2,13.3,1.45,0.19,0.00,0.00,26.5,3,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
103,Antonio Cioffi,it ITA,FW,Napoli,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
104,Ebrima Colley,gm GAM,"MF,FW",Hellas Verona,20,2000,8.2,1,17,7,41.2,2.08,0.86,0.06,0.14,14.9,0,0,0,1.7,1.7,0.10,-0.7,-0.7,Matches
105,Omar Colley,gm GAM,DF,Sampdoria,27,1992,28.8,2,12,3,25.0,0.42,0.10,0.17,0.67,11.0,0,0,0,1.1,1.1,0.09,+0.9,+0.9,Matches
106,Simone Colombi,it ITA,GK,Parma,29,1991,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
107,Lorenzo Colombo,it ITA,FW,Milan,18,2002,1.0,0,4,1,25.0,3.83,0.96,0.00,0.00,12.3,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
108,Andrea Consigli,it ITA,GK,Sassuolo,33,1987,37.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
109,Andrea Conti,it ITA,DF,Milan,26,1994,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
110,Andrea Conti,it ITA,DF,Parma,26,1994,9.0,0,5,2,40.0,0.56,0.22,0.00,0.00,12.8,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
111,Alex Cordaz,it ITA,GK,Crotone,37,1983,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
112,Andreas Cornelius,dk DEN,FW,Parma,27,1993,21.1,1,30,7,23.3,1.42,0.33,0.03,0.14,12.3,0,0,0,2.9,2.9,0.10,-1.9,-1.9,Matches
113,Joaquín Correa,ar ARG,FW,Lazio,25,1994,21.5,8,53,22,41.5,2.47,1.02,0.13,0.32,13.9,0,1,1,6.9,6.3,0.12,+1.1,+0.7,Matches
114,Félix Correia,pt POR,MF,Juventus,19,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
115,Douglas Costa,br BRA,"MF,FW",Juventus,29,1990,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
116,Angelo da Costa Júnior,br BRA,GK,Bologna,36,1983,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
117,Mamadou Coulibaly,sn SEN,MF,Udinese,21,1999,2.0,0,2,0,0.0,0.98,0.00,0.00,,22.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
118,Alessio Cragno,it ITA,GK,Cagliari,26,1994,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
119,Gian Crespi,it ITA,GK,Crotone,19,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
120,Domenico Criscito,it ITA,DF,Genoa,33,1986,19.2,1,5,1,20.0,0.26,0.05,0.00,0.00,29.2,0,1,1,0.9,0.1,0.03,+0.1,-0.1,Matches
121,Bryan Cristante,it ITA,"DF,MF",Roma,25,1995,23.9,1,28,8,28.6,1.17,0.33,0.04,0.13,19.0,1,0,0,2.4,2.4,0.08,-1.4,-1.4,Matches
122,Giovanni Crociata,it ITA,DF,Crotone,22,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
123,Juan Cuadrado,co COL,"DF,MF",Juventus,32,1988,24.2,2,18,6,33.3,0.74,0.25,0.06,0.17,17.8,0,1,1,2.3,1.5,0.09,-0.3,-0.5,Matches
124,Giuseppe Cuomo,it ITA,DF,Crotone,22,1998,8.9,0,2,0,0.0,0.22,0.00,0.00,,8.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
125,Patrick Cutrone,it ITA,FW,Fiorentina,22,1998,2.2,0,3,1,33.3,1.38,0.46,0.00,0.00,13.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
126,Wylan Cyprien,fr FRA,MF,Parma,25,1995,4.6,0,6,1,16.7,1.32,0.22,0.00,0.00,27.8,3,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
127,Lennart-Marten Czyborra,de GER,DF,Genoa,21,1999,13.0,1,5,2,40.0,0.38,0.15,0.20,0.50,19.2,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
128,Danilo D'Ambrosio,it ITA,DF,Inter,31,1988,7.8,3,8,6,75.0,1.03,0.77,0.38,0.50,11.2,0,0,0,1.3,1.3,0.16,+1.7,+1.7,Matches
129,Bryan Dabo,bf BFA,MF,Benevento,28,1992,12.4,0,12,2,16.7,0.97,0.16,0.00,0.00,19.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
130,Diogo Dalot,pt POR,DF,Milan,21,1999,12.1,1,10,5,50.0,0.83,0.41,0.10,0.20,21.4,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
131,Mikkel Damsgaard,dk DEN,"MF,FW",Sampdoria,20,2000,19.7,2,25,8,32.0,1.27,0.41,0.08,0.25,19.7,3,0,0,2.9,2.9,0.12,-0.9,-0.9,Matches
132,Danilo,br BRA,"DF,MF",Juventus,29,1991,32.4,1,19,2,10.5,0.59,0.06,0.05,0.50,22.6,0,0,0,1.9,1.9,0.10,-0.9,-0.9,Matches
133,Andrea Danzi,it ITA,DF,Hellas Verona,21,1999,1.2,0,1,0,0.0,0.87,0.00,0.00,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
134,Ebrima Darboe,gm GAM,MF,Roma,19,2001,3.6,0,3,0,0.0,0.84,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
135,Matteo Darmian,it ITA,DF,Parma,30,1989,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
136,Matteo Darmian,it ITA,DF,Inter,30,1989,12.9,3,9,4,44.4,0.70,0.31,0.33,0.75,12.8,0,0,0,1.5,1.5,0.17,+1.5,+1.5,Matches
137,Paweł Dawidowicz,pl POL,DF,Hellas Verona,25,1995,20.7,0,15,4,26.7,0.73,0.19,0.00,0.00,12.0,0,0,0,1.9,1.9,0.13,-1.9,-1.9,Matches
138,Sebastien De Maio,fr FRA,DF,Udinese,33,1987,9.5,0,6,1,16.7,0.63,0.11,0.00,0.00,12.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
139,Rodrigo De Paul,ar ARG,MF,Udinese,26,1994,35.6,9,79,19,24.1,2.22,0.53,0.08,0.32,25.5,10,3,3,6.2,3.8,0.05,+2.8,+2.2,Matches
140,Mattia De Sciglio,it ITA,DF,Juventus,27,1992,0.3,0,1,0,0.0,3.75,0.00,0.00,,20.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
141,Lorenzo De Silvestri,it ITA,DF,Bologna,32,1988,23.8,2,11,6,54.5,0.46,0.25,0.18,0.33,11.6,0,0,0,2.1,2.1,0.19,-0.1,-0.1,Matches
142,Grégoire Defrel,mq MTQ,"MF,FW",Sassuolo,29,1991,14.8,3,22,9,40.9,1.48,0.61,0.14,0.33,18.1,0,0,0,2.1,2.1,0.10,+0.9,+0.9,Matches
143,Alessandro Deiola,it ITA,MF,Spezia,24,1995,4.0,0,5,1,20.0,1.25,0.25,0.00,0.00,24.1,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
