rk,player,nation,pos,squad,age,born,90s,att,live,dead,fk,tb,sw,crs,ti,ck,in,out,str,cmp,off,blocks,matches
189,Jodel Dossou,bj BEN,FW,Clermont Foot,29,1992,22.3,576,561,12,2,0,0,60,9,1,0,0,0,401,3,39,Matches
190,Lohann Doucet,fr FRA,"MF,DF",Nantes,18,2002,0.1,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
191,Cheick Doucouré,ml MLI,MF,Lens,21,2000,32.7,1904,1877,22,22,16,12,6,0,0,0,0,0,1656,5,24,Matches
192,Fodé Doucouré,ml MLI,"DF,FW",Reims,20,2001,1.7,79,65,14,0,0,0,4,14,0,0,0,0,55,0,3,Matches
193,Ismaël Doukouré,fr FRA,DF,Strasbourg,18,2003,0.2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
194,Kamory Doumbia,ml MLI,"MF,FW",Reims,18,2003,3.9,166,154,11,5,0,4,9,0,6,4,1,0,131,1,4,Matches
195,Moussa Doumbia,ml MLI,FW,Reims,26,1994,1.0,35,32,3,1,0,0,2,0,1,1,0,0,28,0,1,Matches
196,Souleyman Doumbia,ci CIV,"DF,FW",Angers,24,1996,24.7,1083,894,185,5,0,2,69,180,0,0,0,0,886,4,26,Matches
197,Julian Draxler,de GER,"FW,MF",Paris S-G,27,1993,6.1,306,298,5,1,1,5,5,1,3,2,0,0,275,3,3,Matches
198,Matthieu Dreyer,fr FRA,GK,Lorient,32,1989,16.0,416,238,177,44,0,1,0,0,0,0,0,0,267,1,0,Matches
199,Leo Dubois,fr FRA,DF,Lyon,26,1994,19.4,1366,1168,195,22,2,7,76,168,5,0,4,1,1125,3,11,Matches
200,Jean-Kevin Duverne,ht HAI,DF,Brest,24,1997,33.4,1782,1472,307,28,0,13,74,279,0,0,0,0,1326,3,26,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
201,Enzo Ebosse,cm CMR,DF,Angers,22,1999,21.0,1086,1017,68,30,1,5,16,38,0,0,0,0,911,1,13,Matches
202,Hugo Ekitike,fr FRA,FW,Reims,19,2002,14.1,393,367,25,1,1,2,4,0,0,0,0,0,277,1,13,Matches
203,Alberth Elis,hn HON,"FW,MF",Bordeaux,25,1996,15.7,309,292,17,0,0,0,28,5,0,0,0,0,185,0,17,Matches
204,Renaud Emond,be BEL,"FW,MF",Nantes,29,1991,2.1,32,32,0,0,0,0,0,0,0,0,0,0,20,0,0,Matches
205,Maxime Estève,fr FRA,DF,Montpellier,19,2002,20.6,814,788,26,13,0,4,0,4,0,0,0,0,688,0,8,Matches
206,Fábio,br BRA,DF,Nantes,31,1990,18.5,853,649,199,17,1,4,35,182,0,0,0,0,618,5,14,Matches
207,Cesc Fàbregas,es ESP,MF,Monaco,34,1987,0.4,54,45,8,5,0,0,5,1,2,0,1,0,42,1,1,Matches
208,Wout Faes,be BEL,DF,Reims,23,1998,37.0,1472,1414,52,47,1,9,3,0,0,0,0,0,1254,6,15,Matches
209,Romain Faivre,fr FRA,"FW,MF",Lyon,23,1998,9.9,597,525,68,22,2,4,61,4,37,20,11,0,492,4,8,Matches
210,Romain Faivre,fr FRA,MF,Brest,23,1998,19.9,862,725,132,29,2,7,115,7,65,41,19,0,656,5,18,Matches
211,Wuilker Faríñez,ve VEN,GK,Lens,23,1998,12.3,304,207,96,14,0,2,0,0,0,0,0,0,236,1,0,Matches
212,Noah Fatar,fr FRA,"DF,MF",Angers,19,2002,0.1,8,3,5,0,0,0,0,5,0,0,0,0,5,0,0,Matches
213,Julien Faussurier,fr FRA,"MF,DF",Brest,34,1987,5.4,275,222,51,5,0,5,38,42,4,1,2,0,197,2,8,Matches
214,Jordan Ferri,fr FRA,MF,Montpellier,29,1992,32.3,2558,2431,117,87,4,32,39,25,2,0,0,0,2136,10,34,Matches
215,Karol Fila,pl POL,DF,Strasbourg,23,1998,6.2,377,302,74,7,0,1,24,67,0,0,0,0,294,1,6,Matches
216,Alexis Flips,fr FRA,"MF,DF",Reims,21,2000,11.7,508,397,107,29,2,2,88,29,45,17,21,1,310,4,21,Matches
217,Mamadou Fofana,ml MLI,DF,Metz,23,1998,0.4,5,4,1,1,0,0,0,0,0,0,0,0,3,0,0,Matches
218,Seko Fofana,ci CIV,MF,Lens,26,1995,37.3,1786,1773,13,9,2,22,41,4,0,0,0,0,1574,0,19,Matches
219,Youssouf Fofana,fr FRA,MF,Monaco,22,1999,24.3,1187,1152,23,21,19,16,6,1,1,0,0,0,895,12,20,Matches
220,Thomas Foket,be BEL,"DF,FW",Reims,26,1994,24.8,1076,906,166,18,1,12,64,146,2,2,0,0,834,4,22,Matches
221,Thomas Fontaine,mg MAD,DF,Lorient,30,1991,1.9,57,55,2,2,0,1,0,0,0,0,0,0,49,0,3,Matches
222,José Fonte,pt POR,DF,Lille,37,1983,38.0,2097,2014,79,70,1,34,6,7,0,0,0,0,1821,4,15,Matches
223,Steven Fortes,cv CPV,DF,Lens,29,1992,1.0,28,27,1,1,0,1,0,0,0,0,0,0,27,0,0,Matches
224,Przemysław Frankowski,pl POL,DF,Lens,26,1995,27.2,1449,1211,229,8,4,5,71,216,5,2,3,0,1156,9,39,Matches
225,Fransérgio,br BRA,MF,Bordeaux,30,1990,14.0,533,519,11,8,2,7,6,3,0,0,0,0,379,3,21,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
226,Angelo Fulgini,fr FRA,"MF,FW",Angers,24,1996,32.5,1376,1243,128,27,4,8,69,5,43,15,19,0,1108,5,27,Matches
227,Gauthier Gallon,fr FRA,GK,Troyes,28,1993,31.0,1062,730,330,84,0,8,0,0,0,0,0,0,755,2,1,Matches
228,Kévin Gameiro,fr FRA,FW,Strasbourg,34,1987,26.5,802,754,45,1,3,3,16,3,0,0,0,0,628,3,28,Matches
229,Idrissa Gana Gueye,sn SEN,MF,Paris S-G,31,1989,18.2,1394,1355,35,25,2,7,2,9,1,0,0,0,1298,4,13,Matches
230,Ignatius Ganago,cm CMR,FW,Lens,22,1999,11.4,196,176,19,1,2,1,3,3,0,0,0,0,142,1,5,Matches
231,Djeidi Gassama,fr FRA,FW,Paris S-G,17,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
232,Johan Gastien,fr FRA,MF,Clermont Foot,33,1988,30.5,2635,2440,187,132,5,56,61,12,39,15,18,1,2160,8,32,Matches
233,Valère Germain,fr FRA,FW,Montpellier,31,1990,21.9,490,444,45,2,1,2,15,5,0,0,0,0,369,1,16,Matches
234,Gerson,br BRA,"MF,FW",Marseille,24,1997,28.3,1326,1231,92,32,1,9,22,56,4,0,0,0,1184,3,23,Matches
235,Willem Geubbels,fr FRA,"FW,MF",Nantes,19,2001,6.0,137,133,3,0,1,0,6,0,0,0,0,0,95,1,5,Matches
236,Ismaël Gharbi,tn TUN,FW,Paris S-G,17,2004,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
237,Lamine Ghezali,fr FRA,DF,Saint-Étienne,22,1999,0.0,6,4,2,0,0,0,2,2,0,0,0,0,4,0,0,Matches
238,Nicholas Gioacchini,us USA,"FW,MF",Montpellier,21,2000,5.5,146,139,5,0,2,0,3,3,0,0,0,0,93,2,2,Matches
239,Jimmy Giraudon,fr FRA,DF,Troyes,29,1992,18.0,882,810,72,66,0,3,1,4,0,0,0,0,755,0,6,Matches
240,Andrei Girotto,br BRA,"DF,MF",Nantes,29,1992,35.0,1676,1633,35,32,0,24,9,3,0,0,0,0,1356,8,8,Matches
241,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,25,1996,16.7,759,643,111,19,4,1,111,8,78,27,38,0,548,5,16,Matches
242,Angel Gomes,eng ENG,"MF,FW",Lille,20,2000,10.6,400,384,12,5,7,6,16,1,5,4,1,0,306,4,10,Matches
243,Alfred Gomis,sn SEN,GK,Rennes,27,1993,25.0,778,585,193,42,0,1,0,0,0,0,0,0,594,0,0,Matches
244,Vagner Gonçalves,cv CPV,FW,Metz,25,1996,1.0,41,31,10,4,0,1,10,2,4,0,4,0,24,0,2,Matches
245,Álvaro González,es ESP,DF,Marseille,31,1990,5.0,373,365,8,7,0,0,0,1,0,0,0,0,356,0,1,Matches
246,Amine Gouiri,dz ALG,"FW,MF",Nice,21,2000,30.6,1044,930,111,25,6,5,98,6,63,32,21,1,786,3,37,Matches
247,Lucas Gourna-Douath,fr FRA,MF,Saint-Étienne,17,2003,20.0,852,828,23,11,1,14,4,11,0,0,0,0,751,1,7,Matches
248,Jonathan Gradit,fr FRA,DF,Lens,28,1992,34.1,2072,2016,53,45,2,26,10,8,0,0,0,0,1840,3,11,Matches
249,Andrew Gravillon,gp GLP,DF,Reims,23,1998,23.7,950,830,117,40,0,25,24,74,0,0,0,0,718,3,13,Matches
250,Adrian Grbić,at AUT,"FW,MF",Lorient,24,1996,5.8,109,99,10,1,0,0,3,1,0,0,0,0,68,0,3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
251,Ivo Grbić,hr CRO,GK,Lille,25,1996,21.0,585,372,213,47,0,4,0,0,0,0,0,0,397,0,0,Matches
252,Etienne Green,eng ENG,GK,Saint-Étienne,21,2000,13.3,402,259,141,31,0,1,0,0,0,0,0,0,287,2,0,Matches
253,Gabriel Gudmundsson,se SWE,"DF,MF",Lille,22,1999,14.9,719,607,107,8,0,1,62,99,0,0,0,0,512,5,34,Matches
254,Mattéo Guendouzi,fr FRA,MF,Marseille,22,1999,35.0,2178,2084,83,38,6,15,49,24,14,4,3,0,1882,11,47,Matches
255,Yanis Guermouche,fr FRA,"MF,FW",Montpellier,20,2001,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
256,Evann Guessand,ci CIV,FW,Nice,20,2001,4.9,76,69,6,0,0,1,0,0,0,0,0,0,51,1,3,Matches
257,Lamine Gueye,sn SEN,"FW,MF",Metz,23,1998,6.2,210,181,26,7,0,0,49,7,12,2,8,0,140,3,13,Matches
258,Pape Gueye,sn SEN,MF,Marseille,22,1999,17.0,971,958,11,6,2,14,3,5,0,0,0,0,854,2,14,Matches
259,Josuha Guilavogui,fr FRA,"MF,DF",Bordeaux,30,1990,14.8,827,809,15,13,2,9,6,2,0,0,0,0,676,3,7,Matches
260,Frederic Guilbert,fr FRA,DF,Strasbourg,26,1994,28.0,1498,1083,412,60,1,15,218,290,62,1,53,2,1014,3,28,Matches
261,Bruno Guimarães,br BRA,MF,Lyon,23,1997,18.2,1367,1277,84,68,11,23,28,4,12,8,2,0,1179,6,11,Matches
262,Serhou Guirassy,gn GUI,FW,Rennes,25,1996,11.3,294,275,18,1,1,3,1,1,0,0,0,0,235,1,5,Matches
263,Malo Gusto,fr FRA,DF,Lyon,18,2003,20.9,1503,1323,177,16,1,2,70,159,2,0,0,0,1290,3,24,Matches
264,Massadio Haïdara,ml MLI,DF,Lens,28,1992,12.0,646,565,80,15,0,3,18,65,0,0,0,0,539,1,13,Matches
265,Oualid El Hajjam,ma MAR,DF,Troyes,30,1991,11.9,596,521,73,10,0,4,19,63,0,0,0,0,461,2,16,Matches
266,Achraf Hakimi,ma MAR,DF,Paris S-G,22,1998,27.5,1830,1619,208,26,1,3,52,180,2,0,0,0,1626,3,32,Matches
267,Pierre-Yves Hamel,fr FRA,"FW,MF",Lorient,27,1994,0.3,7,6,1,0,0,0,0,0,0,0,0,0,4,0,0,Matches
268,Pierre-Yves Hamel,fr FRA,FW,Clermont Foot,27,1994,5.8,99,78,21,0,0,0,2,0,0,0,0,0,71,0,2,Matches
269,Romain Hamouma,fr FRA,"FW,MF",Saint-Étienne,34,1987,9.8,312,279,31,6,2,0,42,2,14,5,9,0,215,2,17,Matches
270,Amine Harit,ma MAR,"FW,MF",Marseille,24,1997,12.9,703,657,44,12,2,4,28,12,16,4,9,0,611,2,5,Matches
271,Henrique,br BRA,DF,Lyon,27,1994,12.3,796,683,110,6,0,0,21,104,0,0,0,0,689,3,10,Matches
272,Luis Henrique,br BRA,"FW,MF",Marseille,19,2001,7.8,214,203,11,1,0,3,12,10,0,0,0,0,166,0,5,Matches
273,Christophe Hérelle,mq MTQ,DF,Brest,28,1992,21.5,821,780,38,36,1,5,1,2,0,0,0,0,702,3,3,Matches
274,Jérôme Hergault,fr FRA,DF,Lorient,35,1986,3.9,213,169,44,1,0,1,13,43,0,0,0,0,160,0,4,Matches
275,Ander Herrera,es ESP,MF,Paris S-G,31,1989,12.1,1060,1044,12,9,8,1,6,2,1,0,1,0,970,4,5,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
276,Franck Honorat,fr FRA,"FW,MF",Brest,24,1996,32.2,1225,1077,144,27,4,17,188,58,53,21,23,0,829,4,31,Matches
277,Fraser Hornby,sct SCO,"FW,MF",Reims,21,1999,3.9,89,86,2,0,1,0,1,0,0,0,0,0,50,1,6,Matches
278,Cédric Hountondji,bj BEN,DF,Clermont Foot,27,1994,22.6,988,956,31,30,0,12,1,1,0,0,0,0,836,1,4,Matches
279,Suk Hyun-jun,kr KOR,"FW,MF",Troyes,30,1991,1.7,38,35,3,0,0,0,1,0,0,0,0,0,32,0,2,Matches
280,Mauro Icardi,ar ARG,FW,Paris S-G,28,1993,11.4,153,130,21,0,1,0,2,0,0,0,0,0,120,2,3,Matches
281,Jonathan Iglesias,uy URU,MF,Clermont Foot,32,1988,6.4,362,352,10,10,2,3,1,0,0,0,0,0,320,0,2,Matches
282,Juan Ignacio Ramírez,uy URU,FW,Saint-Étienne,24,1997,1.4,10,8,2,0,0,0,0,0,0,0,0,0,7,0,0,Matches
283,Danylo Ihnatenko,ua UKR,MF,Bordeaux,24,1997,7.7,375,366,8,4,0,7,8,2,2,0,1,0,303,1,8,Matches
284,Jonathan Ikone,fr FRA,"MF,FW",Lille,23,1998,11.8,424,403,17,3,5,5,8,10,1,0,0,0,331,4,13,Matches
285,Bonke Innocent,ng NGA,MF,Lorient,25,1996,9.7,385,378,7,7,0,3,2,0,0,0,0,0,334,0,3,Matches
286,Wilson Isidor,fr FRA,"FW,MF",Monaco,20,2000,0.6,17,17,0,0,0,0,0,0,0,0,0,0,8,0,1,Matches
287,Ismail Jakobs,sn SEN,"DF,FW",Monaco,21,1999,13.4,908,755,146,10,1,4,82,128,8,6,0,0,625,7,26,Matches
288,Marin Jakoliš,hr CRO,FW,Angers,24,1996,2.5,74,70,4,0,0,0,7,1,0,0,0,0,53,0,5,Matches
289,Abdel Jalil Medioub,dz ALG,DF,Bordeaux,23,1997,6.9,287,281,6,5,0,2,0,1,0,0,0,0,231,0,1,Matches
290,Léo Jardim,br BRA,GK,Lille,26,1995,17.0,435,290,145,20,0,0,0,0,0,0,0,0,275,0,0,Matches
291,Corentin Jean,fr FRA,"FW,MF",Lens,26,1995,2.8,116,100,16,1,0,1,10,13,2,2,0,0,85,0,5,Matches
292,Jemerson,br BRA,DF,Metz,28,1992,13.4,485,448,36,33,0,8,0,3,0,0,0,0,410,1,8,Matches
293,Moritz Jenz,de GER,DF,Lorient,22,1999,15.3,691,664,25,23,0,4,0,2,0,0,0,0,584,2,6,Matches
294,Lenny Joseph,fr FRA,"FW,MF",Metz,20,2000,1.7,32,28,4,0,0,0,1,1,0,0,0,0,20,0,0,Matches
295,Issa Kaboré,bf BFA,"DF,MF",Troyes,20,2001,25.0,1006,802,200,6,1,4,111,193,1,1,0,0,721,4,40,Matches
296,Tino Kadewere,zw ZIM,FW,Lyon,25,1996,5.6,164,159,4,0,1,3,7,2,0,0,0,0,133,1,3,Matches
297,Gaël Kakuta,cd COD,"MF,FW",Lens,30,1991,18.6,722,708,12,7,7,6,46,1,4,2,0,0,511,2,23,Matches
298,Arnaud Kalimuendo,fr FRA,FW,Lens,19,2002,23.9,483,436,47,2,2,1,17,6,0,0,0,0,404,0,11,Matches
299,Arnaud Kalimuendo,fr FRA,FW,Paris S-G,19,2002,0.1,5,4,1,1,0,0,0,0,0,0,0,0,5,0,0,Matches
300,Samuel Kalu,ng NGA,"FW,MF",Bordeaux,23,1997,3.6,120,107,11,2,2,1,19,3,6,1,5,0,90,2,4,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
301,Boubacar Kamara,fr FRA,"MF,DF",Marseille,21,1999,30.9,2425,2336,87,55,7,18,8,32,0,0,0,0,2193,2,24,Matches
302,Hassane Kamara,ci CIV,"MF,DF",Nice,27,1994,6.0,299,276,19,2,0,1,16,17,0,0,0,0,239,4,5,Matches
303,Jean-Armel Kana-Biyik,cm CMR,DF,Metz,32,1989,7.4,317,306,11,9,0,0,0,2,0,0,0,0,275,0,3,Matches
304,Nordine Kandil,fr FRA,"MF,FW",Strasbourg,19,2001,1.0,69,66,3,1,1,0,7,0,2,2,0,0,50,0,3,Matches
305,Eiji Kawashima,jp JPN,GK,Strasbourg,38,1983,1.0,30,21,9,2,0,0,0,0,0,0,0,0,27,0,0,Matches
306,Ilan Kebbal,dz ALG,"MF,FW",Reims,23,1998,19.7,829,766,61,24,2,2,71,4,29,11,11,0,617,2,29,Matches
307,Thilo Kehrer,de GER,DF,Paris S-G,24,1996,16.8,1209,1153,56,14,0,5,5,41,0,0,0,0,1142,0,6,Matches
308,Habib Keita,ml MLI,"MF,FW",Lyon,19,2002,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
309,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Clermont Foot,26,1995,10.3,381,329,50,18,1,0,40,1,31,15,6,0,276,2,7,Matches
310,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,30,1991,24.7,613,523,88,9,7,18,57,19,20,7,9,0,426,2,18,Matches
311,Presnel Kimpembe,fr FRA,DF,Paris S-G,25,1995,28.6,2254,2169,85,55,0,11,2,25,1,0,0,0,2154,0,8,Matches
312,Thibault Klidje,tg TOG,"MF,FW",Bordeaux,20,2001,1.0,36,34,2,0,0,0,6,2,0,0,0,0,25,0,0,Matches
313,Justin Kluivert,nl NED,MF,Nice,22,1999,20.8,665,528,132,35,5,9,161,14,83,33,39,0,423,5,17,Matches
314,Samuel Koeberlé,fr FRA,FW,Reims,16,2004,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
315,Philippe Koffi,ci CIV,FW,Reims,19,2002,4.2,74,67,7,0,0,0,3,0,0,0,0,0,46,0,4,Matches
316,Sead Kolašinac,ba BIH,DF,Marseille,28,1993,4.9,251,218,31,2,0,1,7,29,0,0,0,0,195,2,7,Matches
317,Randal Kolo Muani,fr FRA,"FW,MF",Nantes,22,1998,32.8,547,530,14,0,0,0,31,5,0,0,0,0,368,3,22,Matches
318,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,29,1991,28.5,1589,1360,224,55,2,8,38,169,0,0,0,0,1230,5,27,Matches
319,Ghislain Konan,ci CIV,DF,Reims,25,1995,26.9,1296,1008,279,6,0,5,84,272,1,0,1,0,978,9,23,Matches
320,Ibrahima Koné,ml MLI,FW,Lorient,22,1999,8.1,136,123,11,0,1,0,4,2,0,0,0,0,91,2,2,Matches
321,Youssouf Koné,ml MLI,DF,Troyes,26,1995,10.9,439,391,48,4,2,7,33,44,0,0,0,0,322,0,12,Matches
322,Laurent Koscielny,fr FRA,DF,Bordeaux,35,1985,10.4,552,534,17,17,0,3,0,0,0,0,0,0,494,1,3,Matches
323,Rominigue Kouamé,ml MLI,MF,Troyes,24,1996,33.0,1559,1535,17,17,5,12,7,0,0,0,0,0,1365,7,12,Matches
324,Boubakar Kouyaté,ml MLI,DF,Metz,24,1997,29.6,1156,1125,28,24,1,5,0,4,0,0,0,0,938,3,14,Matches
325,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,24,1997,5.0,106,96,8,0,1,0,5,0,0,0,0,0,65,2,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
326,Mykola Kukharevych,ua UKR,FW,Troyes,20,2001,0.2,7,7,0,0,0,0,0,0,0,0,0,0,3,0,1,Matches
327,Enock Kwateng,fr FRA,DF,Bordeaux,24,1997,22.2,1223,1050,173,21,3,4,40,152,0,0,0,0,995,0,14,Matches
328,Grejohn Kyei,fr FRA,FW,Clermont Foot,25,1995,4.4,94,81,12,0,0,1,0,1,0,0,0,0,65,1,0,Matches
329,Gaëtan Laborde,fr FRA,FW,Montpellier,27,1994,3.8,97,97,0,0,1,1,4,0,0,0,0,0,57,0,0,Matches
330,Gaëtan Laborde,fr FRA,FW,Rennes,27,1994,30.3,663,610,48,2,3,3,33,1,0,0,0,0,424,5,26,Matches
331,Tom Lacoux,fr FRA,"DF,MF",Bordeaux,19,2002,10.1,424,363,60,2,3,9,7,58,0,0,0,0,326,1,14,Matches
332,Lenny Lacroix,fr FRA,DF,Metz,18,2003,2.2,78,73,5,5,0,1,0,0,0,0,0,0,53,0,2,Matches
333,Alban Lafont,ci CIV,GK,Nantes,22,1999,38.0,1114,731,381,93,0,8,0,0,0,0,0,0,684,2,0,Matches
334,Mohamed Lamine Bayo,gn GUI,FW,Clermont Foot,23,1998,26.8,542,470,68,0,3,3,14,0,0,0,0,0,388,4,21,Matches
335,Didier Lamkel Zé,cm CMR,FW,Metz,24,1996,6.7,178,170,6,0,0,3,4,0,0,0,0,0,126,2,9,Matches
336,Julien Laporte,fr FRA,DF,Lorient,27,1993,32.1,1454,1398,48,45,1,21,2,3,0,0,0,0,1223,8,9,Matches
337,Yasser Larouci,dz ALG,DF,Troyes,20,2001,3.8,163,137,26,1,0,2,15,25,0,0,0,0,128,0,3,Matches
338,Paul Lasne,fr FRA,MF,Brest,32,1989,9.4,416,408,6,6,0,3,12,0,0,0,0,0,345,2,8,Matches
339,Armand Lauriente,fr FRA,"FW,MF",Lorient,22,1998,27.5,710,663,45,10,5,4,45,7,21,8,2,0,553,2,20,Matches
340,Théo Le Bris,fr FRA,MF,Lorient,18,2002,0.7,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
341,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,23,1998,16.1,300,295,5,0,0,0,43,0,1,1,0,0,194,0,14,Matches
342,Enzo Le Fée,fr FRA,"MF,FW",Lorient,21,2000,24.4,1232,1098,128,32,4,24,102,12,75,27,26,2,965,6,18,Matches
343,Vincent Le Goff,fr FRA,DF,Lorient,31,1989,34.0,1855,1487,358,38,3,5,84,320,0,0,0,0,1448,10,27,Matches
344,Maxime Le Marchand,fr FRA,DF,Strasbourg,31,1989,9.6,547,529,18,9,1,9,5,5,0,0,0,0,481,0,3,Matches
345,Jean-Louis Leca,fr FRA,GK,Lens,35,1985,25.7,735,495,239,40,0,4,0,0,0,0,0,0,559,1,0,Matches
346,Félix Lemaréchal,fr FRA,MF,Monaco,17,2003,0.1,16,16,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
347,Mario Lemina,ga GAB,MF,Nice,27,1993,21.9,1178,1154,21,17,3,5,7,4,0,0,0,0,1028,3,7,Matches
348,Fabien Lemoine,fr FRA,MF,Lorient,34,1987,12.4,888,861,27,23,0,15,6,2,1,0,1,0,783,0,5,Matches
349,Léo Leroy,fr FRA,MF,Montpellier,21,2000,7.0,323,318,5,5,2,1,4,0,0,0,0,0,256,0,11,Matches
350,Alexandre Letellier,fr FRA,GK,Paris S-G,30,1990,0.1,3,2,1,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
351,Yanis Lhery,fr FRA,"FW,MF",Saint-Étienne,18,2003,0.8,16,15,1,0,0,0,0,0,0,0,0,0,12,0,1,Matches
352,Dimitri Liénard,fr FRA,"DF,MF",Strasbourg,33,1988,22.7,1435,1145,289,47,2,31,188,186,56,6,44,0,1035,1,26,Matches
353,Isaac Lihadji,fr FRA,"MF,FW",Lille,19,2002,2.6,96,89,6,0,1,0,9,3,2,2,0,0,66,1,7,Matches
