rk,player,nation,pos,squad,age,born,90s,crdy,crdr,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,won_aerial,matches
527,Chris Odoi-Atsem,us USA,DF,D.C. United,26,1995,9.5,4,0,0,19,4,1,24,9,9,0,1,0,33,10,16,38.5,Matches
528,Chinonso Offor,ng NGA,FW,Chicago Fire,21,2000,3.0,1,0,0,11,3,3,0,0,1,0,0,0,10,13,7,65.0,Matches
529,Braian Ojeda,py PAR,MF,Real Salt Lake,21,2000,3.9,0,0,0,6,3,0,5,8,2,0,0,0,25,4,2,66.7,Matches
530,Noble Okello,ca CAN,"MF,FW",Toronto FC,21,2000,3.9,0,0,0,1,4,0,0,7,5,0,0,0,17,9,3,75.0,Matches
531,Wyatt Omsberg,us USA,DF,Chicago Fire,26,1995,14.0,2,0,0,12,11,0,1,27,11,0,0,0,75,29,16,64.4,Matches
532,Easton Ongaro,ca CAN,FW,Vancouver W'caps,23,1998,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,Matches
533,Kwadwo Opoku,gh GHA,"FW,MF",LAFC,20,2001,19.7,0,0,0,23,28,9,18,8,15,0,0,0,73,13,24,35.1,Matches
534,Arquimides Ordonez,gt GUA,"FW,MF",FC Cincinnati,18,2003,1.0,0,0,0,6,0,1,0,1,2,0,0,0,7,2,7,22.2,Matches
535,Sergio Oregel,us USA,MF,Chicago Fire,16,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
536,Jaziel Orozco,us USA,DF,Real Salt Lake,17,2004,3.5,0,0,0,5,2,0,0,3,2,0,1,0,21,3,3,50.0,Matches
537,Christian Ortiz,ar ARG,"MF,FW",Charlotte,29,1992,7.1,4,0,0,21,13,2,30,2,6,0,0,0,31,5,12,29.4,Matches
538,Jonathan Osorio,ca CAN,MF,Toronto FC,29,1992,18.7,5,0,0,19,34,0,5,22,18,0,0,0,127,7,14,33.3,Matches
539,Bryan Oviedo,cr CRC,"DF,MF",Real Salt Lake,31,1990,4.0,0,0,0,5,7,0,16,5,3,0,0,0,23,4,1,80.0,Matches
540,Leonard Owusu,gh GHA,MF,Vancouver W'caps,24,1997,9.7,1,0,0,7,17,0,1,9,8,0,0,0,51,3,8,27.3,Matches
541,Maarten Paes,id IDN,GK,FC Dallas,23,1998,32.0,3,0,0,1,3,0,0,0,0,0,1,0,25,4,0,100.0,Matches
542,Diego Palacios,ec ECU,DF,LAFC,22,1999,26.7,8,0,0,41,46,0,97,47,55,0,0,1,190,15,28,34.9,Matches
543,Victor Pálsson,is ISL,"MF,DF",D.C. United,30,1991,9.7,1,0,0,18,4,1,2,7,9,0,0,0,56,10,11,47.6,Matches
544,Elliot Panicco,us USA,GK,Nashville SC,25,1996,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,100.0,Matches
545,James Pantemis,ca CAN,GK,CF Montréal,24,1997,11.0,0,0,0,0,1,0,0,0,0,0,0,0,19,7,0,100.0,Matches
546,Cristhian Paredes,py PAR,MF,Portland Timbers,23,1998,18.5,6,0,0,23,25,0,5,24,24,1,0,0,119,14,23,37.8,Matches
547,Tim Parker,us USA,DF,Houston Dynamo,28,1993,25.0,5,0,0,17,6,0,2,20,15,0,1,0,99,30,15,66.7,Matches
548,Keaton Parks,us USA,MF,NYCFC,24,1997,11.4,2,0,0,17,13,0,6,6,12,1,0,0,81,15,12,55.6,Matches
549,Tyler Pasher,ca CAN,"FW,MF",Houston Dynamo,27,1994,7.0,0,0,0,4,7,1,22,1,3,0,0,0,23,2,5,28.6,Matches
550,Alexandre Pato,br BRA,"FW,MF",Orlando City,32,1989,13.3,0,0,0,12,26,1,39,6,6,0,0,0,42,9,12,42.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
551,João Paulo Mior,br BRA,MF,Seattle Sounders,30,1991,5.0,1,0,0,5,9,0,18,5,8,0,0,0,39,2,3,40.0,Matches
552,Matías Pellegrini,ar ARG,"DF,FW",NYCFC,21,2000,0.7,0,0,0,1,3,0,6,1,1,0,0,0,6,1,2,33.3,Matches
553,Jason Pendant,vn VIE,"DF,MF",NY Red Bulls,24,1997,0.9,0,0,0,2,0,0,2,0,4,0,0,0,3,2,0,100.0,Matches
554,Andrés Perea,us USA,"MF,FW",Orlando City,21,2000,9.0,1,0,0,8,13,0,2,13,15,0,1,0,59,27,19,58.7,Matches
555,Daniel Pereira,ve VEN,MF,Austin,21,2000,23.2,9,2,1,46,45,0,15,32,15,1,0,0,115,6,6,50.0,Matches
556,Gabriel Pereira,br BRA,FW,NYCFC,20,2001,14.9,1,0,0,9,28,0,47,9,14,0,0,0,55,4,16,20.0,Matches
557,Mauricio Pereyra,uy URU,MF,Orlando City,31,1990,28.1,5,0,0,40,62,0,125,26,29,0,0,0,135,11,19,36.7,Matches
558,Adrien Perez,us USA,MF,D.C. United,26,1995,1.5,1,0,0,1,3,1,1,2,0,0,0,0,17,1,6,14.3,Matches
559,Jonathan Perez,mx MEX,DF,LA Galaxy,19,2003,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,Matches
560,Jordan Perruzza,ca CAN,"FW,MF",Toronto FC,21,2001,2.6,0,0,0,5,5,1,0,0,0,0,0,0,8,6,4,60.0,Matches
561,Luca Petrasso,ca CAN,"DF,MF",Toronto FC,21,2000,18.7,0,0,0,14,16,3,84,18,13,0,0,0,97,17,18,48.6,Matches
562,Đorđe Petrović,rs SRB,GK,NE Revolution,22,1999,21.0,0,0,0,0,1,0,0,0,1,0,0,0,28,5,0,100.0,Matches
563,Fafà Picault,ht HAI,FW,Houston Dynamo,30,1991,26.2,5,0,0,32,43,23,59,31,15,1,1,1,108,59,65,47.6,Matches
564,Kayden Pierre,us USA,DF,Sporting KC,18,2003,10.6,1,0,0,5,18,0,9,4,15,0,1,0,50,10,13,43.5,Matches
565,Samuel Piette,ca CAN,MF,CF Montréal,27,1994,16.6,5,0,0,29,12,1,9,14,22,0,1,0,116,7,8,46.7,Matches
566,Mauricio Pineda,us USA,"MF,DF",Chicago Fire,24,1997,22.2,5,0,0,26,14,1,9,23,22,1,0,0,127,21,8,72.4,Matches
567,Donovan Pines,us USA,DF,D.C. United,23,1998,16.1,1,1,0,13,8,0,0,34,25,0,1,1,81,45,21,68.2,Matches
568,Matt Polster,us USA,MF,NE Revolution,28,1993,23.5,6,0,0,38,17,0,7,38,29,1,1,1,156,28,17,62.2,Matches
569,Paxton Pomykal,us USA,MF,FC Dallas,22,1999,27.0,6,0,0,44,65,1,39,25,39,0,1,0,164,16,22,42.1,Matches
570,Alvas Powell,jm JAM,DF,FC Cincinnati,27,1994,21.4,4,0,0,25,44,1,60,25,24,1,0,0,131,13,11,54.2,Matches
571,Alejandro Pozuelo,es ESP,"MF,FW",Toronto FC,30,1991,15.6,3,0,0,15,31,1,74,3,19,1,0,0,83,2,7,22.2,Matches
572,Alejandro Pozuelo,es ESP,"MF,FW",Inter Miami,30,1991,10.8,1,1,0,9,14,1,13,4,9,1,0,0,56,2,9,18.2,Matches
573,Jack Price,eng ENG,MF,Colorado Rapids,29,1992,12.3,3,0,0,14,9,1,81,12,5,0,0,0,76,3,4,42.9,Matches
574,Ralph Priso-Mbongue,ca CAN,MF,Toronto FC,19,2002,3.1,2,1,0,11,4,0,1,4,9,0,0,0,27,1,1,50.0,Matches
575,Ralph Priso-Mbongue,ca CAN,MF,Colorado Rapids,19,2002,2.1,2,0,0,2,5,0,1,6,6,0,0,0,13,4,1,80.0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
576,Kacper Przybyłko,pl POL,FW,Chicago Fire,28,1993,17.8,3,0,0,23,28,16,11,5,2,0,0,0,44,67,69,49.3,Matches
577,Riqui Puig,es ESP,MF,LA Galaxy,22,1999,9.2,1,0,0,5,26,1,4,8,5,1,0,0,55,2,3,40.0,Matches
578,John Pulskamp,us USA,GK,Sporting KC,20,2001,11.4,0,0,0,1,2,0,0,0,0,0,1,1,10,2,1,66.7,Matches
579,Facundo Quignon,ar ARG,MF,FC Dallas,28,1993,14.3,5,0,0,34,14,0,3,18,28,0,0,0,82,14,25,35.9,Matches
580,Nelson Quiñones,co COL,FW,Houston Dynamo,19,2002,1.4,0,0,0,4,4,0,5,2,2,0,0,0,8,2,4,33.3,Matches
581,Joshué Quiñónez,ec ECU,DF,FC Dallas,20,2001,1.1,0,0,0,3,2,0,1,4,3,0,0,0,8,2,1,66.7,Matches
582,Darwin Quintero,co COL,"MF,FW",Houston Dynamo,34,1987,19.6,4,0,0,13,20,5,91,5,10,1,0,0,78,4,12,25.0,Matches
583,Jairo Quinteros,bo BOL,DF,Inter Miami,20,2001,3.1,3,1,1,4,3,0,0,8,4,0,0,0,4,4,3,57.1,Matches
584,Romell Quioto,hn HON,FW,CF Montréal,30,1991,22.7,5,1,0,29,31,24,75,2,3,0,0,0,40,14,28,33.3,Matches
585,Jackson Ragen,us USA,DF,Seattle Sounders,23,1998,15.5,6,1,1,19,4,0,2,13,11,0,1,0,78,35,22,61.4,Matches
586,Brooklyn Raines,us USA,MF,Houston Dynamo,16,2005,0.4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,,Matches
587,Ryan Raposo,ca CAN,DF,Vancouver W'caps,22,1999,16.0,2,0,0,6,27,3,73,23,11,0,0,0,86,8,18,30.8,Matches
588,Justin Rasmussen,us USA,DF,Portland Timbers,23,1998,7.2,1,0,0,7,2,0,25,5,9,0,0,0,38,5,5,50.0,Matches
589,Rayan Raveloson,mg MAD,MF,LA Galaxy,25,1997,19.8,4,0,0,20,29,0,14,15,14,0,0,0,108,14,17,45.2,Matches
590,Matthew Real,us USA,"MF,DF",Philadelphia Union,22,1999,1.9,0,0,0,3,3,0,4,5,1,0,0,0,12,3,4,42.9,Matches
591,Rodney Redes,py PAR,"FW,MF",Austin,21,2000,1.9,1,0,0,1,6,1,14,2,1,0,0,0,11,3,5,37.5,Matches
592,Benjamin Redzic,us USA,"MF,FW",FC Dallas,19,2002,0.7,0,0,0,2,0,1,1,1,0,0,0,0,4,1,2,33.3,Matches
593,Pierre Reedy,us USA,MF,Real Salt Lake,24,1998,0.1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,,Matches
594,Eric Remedi,ar ARG,MF,SJ Earthquakes,26,1995,16.0,9,0,0,32,63,0,4,21,21,0,0,0,120,12,14,46.2,Matches
595,Justin Rennicks,us USA,FW,NE Revolution,22,1999,8.7,0,0,0,17,16,5,6,2,2,1,0,0,21,4,18,18.2,Matches
596,Ben Reveno,us USA,FW,NE Revolution,22,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
597,Andrés Reyes,co COL,DF,NY Red Bulls,22,1999,7.7,0,0,0,19,10,0,1,11,8,1,0,0,58,21,8,72.4,Matches
598,Yordy Reyna,pe PER,"MF,FW",Charlotte,28,1993,9.4,1,0,0,11,24,3,40,6,4,0,0,0,46,2,3,40.0,Matches
599,Andre Reynolds II,us USA,"FW,DF",Chicago Fire,20,2001,4.5,1,0,0,7,4,0,8,5,7,0,0,0,22,2,4,33.3,Matches
600,Emanuel Reynoso,ar ARG,"MF,FW",Minnesota Utd,26,1995,28.0,10,0,0,49,79,5,239,13,17,3,0,0,153,13,30,30.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
601,Spencer Richey,us USA,GK,Chicago Fire,29,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
602,Will Richmond,us USA,"MF,FW",SJ Earthquakes,21,2000,0.5,0,0,0,1,1,0,2,0,1,0,0,0,3,0,2,0.0,Matches
603,Tosaint Ricketts,ca CAN,"FW,DF",Vancouver W'caps,34,1987,5.0,0,0,0,6,6,6,3,0,3,0,0,0,8,22,26,45.8,Matches
604,Emiliano Rigoni,ar ARG,FW,Austin,28,1993,3.1,0,0,0,6,3,0,21,0,5,0,0,0,12,5,2,71.4,Matches
605,Alexander Ring,fi FIN,MF,Austin,30,1991,30.9,7,0,0,48,18,12,37,29,28,0,0,0,171,19,28,40.4,Matches
606,Rocco Ríos Novo,ar ARG,GK,Atlanta Utd,19,2002,15.5,1,0,0,0,1,0,0,0,0,0,0,0,19,1,2,33.3,Matches
607,Damien Rivera,gt GUA,"FW,MF",NE Revolution,19,2002,4.6,1,0,0,4,5,1,12,3,5,0,0,0,19,4,8,33.3,Matches
608,Nigel Robertha,nl NED,"FW,MF",D.C. United,23,1998,7.9,2,0,0,5,9,3,15,2,1,0,0,0,24,9,18,33.3,Matches
609,Miles Robinson,us USA,DF,Atlanta Utd,24,1997,7.3,3,1,1,3,2,0,0,6,4,0,1,0,40,16,8,66.7,Matches
610,Robbie Robinson,us USA,"FW,MF",Inter Miami,23,1998,5.4,0,0,0,3,8,0,9,3,3,0,0,0,18,4,2,66.7,Matches
611,Harrison Robledo,us USA,"MF,DF",FC Cincinnati,19,2002,0.5,0,0,0,0,4,0,1,1,0,0,0,0,5,0,0,,Matches
612,Rodrigues,br BRA,DF,SJ Earthquakes,24,1997,6.9,2,0,0,11,3,0,1,15,11,0,1,0,40,11,11,50.0,Matches
613,Abraham Rodriguez,us USA,GK,Colorado Rapids,19,2002,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
614,Brian Rodríguez,uy URU,FW,LAFC,21,2000,9.1,1,0,0,13,21,5,23,4,2,0,0,0,38,2,8,20.0,Matches
615,Emerson Rodríguez,co COL,"FW,MF",Inter Miami,21,2000,5.9,2,0,0,5,10,2,12,2,1,0,0,0,32,4,5,44.4,Matches
616,Martín Rodríguez,cl CHI,"FW,MF",D.C. United,27,1994,10.0,1,0,0,14,11,1,78,7,4,0,0,0,59,5,8,38.5,Matches
617,Memo Rodriguez,us USA,"MF,FW",Houston Dynamo,26,1995,16.7,6,0,0,36,26,3,64,17,17,0,1,0,86,5,18,21.7,Matches
618,Santiago Rodríguez,uy URU,"MF,FW",NYCFC,22,2000,27.3,12,0,0,53,62,8,91,14,25,0,0,0,150,10,22,31.3,Matches
619,Alex Roldan,sv SLV,DF,Seattle Sounders,25,1996,29.0,8,1,1,20,37,2,118,34,42,0,0,0,141,28,31,47.5,Matches
620,Cristian Roldan,us USA,"FW,MF",Seattle Sounders,26,1995,23.4,2,0,0,17,33,4,80,15,24,1,0,0,140,42,33,56.0,Matches
621,Jhohan Romaña,co COL,DF,Austin,23,1998,3.7,1,0,0,7,2,0,0,6,2,0,0,0,23,13,5,72.2,Matches
622,David Romney,us USA,DF,Nashville SC,28,1993,29.4,2,0,0,9,3,1,10,23,10,0,0,0,107,81,36,69.2,Matches
623,Rafael Romo,ve VEN,GK,D.C. United,31,1990,13.5,1,0,0,1,2,0,0,0,0,0,0,0,18,3,0,100.0,Matches
624,Eloy Room,cw CUW,GK,Columbus Crew,32,1989,34.0,2,0,0,1,3,0,0,0,0,0,1,1,54,8,0,100.0,Matches
625,Joseph Rosales,hn HON,MF,Minnesota Utd,21,2000,11.7,6,1,1,27,12,1,25,16,19,1,0,0,82,12,11,52.2,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
626,Oriol Rosell,es ESP,MF,Sporting KC,29,1992,10.0,5,1,1,22,7,0,2,19,16,0,2,0,64,1,6,14.3,Matches
627,Keegan Rosenberry,us USA,"DF,MF",Colorado Rapids,28,1993,32.9,4,0,0,19,10,2,55,42,20,0,3,0,149,26,22,54.2,Matches
628,Matheus Rossetto,br BRA,MF,Atlanta Utd,25,1996,17.8,0,0,0,21,7,1,8,13,18,0,0,0,138,9,6,60.0,Matches
629,Paul Rothrock,us USA,"FW,DF",Toronto FC,23,1999,0.4,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,,Matches
630,Kelyn Rowe,us USA,"DF,MF",Seattle Sounders,30,1991,14.5,7,2,1,20,17,0,38,18,17,0,0,0,92,13,15,46.4,Matches
631,Ruan,br BRA,DF,Orlando City,26,1995,27.3,3,0,0,9,32,7,89,18,20,0,1,0,114,3,12,20.0,Matches
632,Rubio Rubin,gt GUA,"FW,MF",Real Salt Lake,25,1996,9.6,1,0,0,8,14,6,3,1,0,0,0,0,19,28,36,43.8,Matches
633,Diego Rubio,cl CHI,"MF,FW",Colorado Rapids,28,1993,27.1,10,1,1,35,76,5,37,9,18,1,0,0,86,57,45,55.9,Matches
634,Raúl Ruidíaz,pe PER,FW,Seattle Sounders,31,1990,14.5,0,0,0,7,19,10,3,1,1,1,0,0,25,14,21,40.0,Matches
635,Pablo Ruíz,ar ARG,MF,Real Salt Lake,23,1998,26.8,9,0,0,29,16,1,104,28,43,0,0,0,221,5,18,21.7,Matches
636,Sergio Ruiz,es ESP,MF,Charlotte,27,1994,8.0,2,0,0,15,12,1,16,8,8,1,0,0,48,8,9,47.1,Matches
637,Albert Rusnák,sk SVK,MF,Seattle Sounders,27,1994,28.9,3,0,0,17,26,1,79,24,15,0,0,0,178,8,14,36.4,Matches
638,Johnny Russell,sct SCO,"FW,MF",Sporting KC,31,1990,30.0,4,0,0,22,63,4,91,16,10,0,0,0,110,51,41,55.4,Matches
639,Jacen Russell-Rowe,ca CAN,FW,Columbus Crew,19,2002,2.5,1,0,0,0,6,1,0,1,3,0,0,0,7,2,7,22.2,Matches
640,Zach Ryan,us USA,FW,NY Red Bulls,23,1999,0.5,1,0,0,0,1,0,0,1,0,0,0,0,2,0,4,0.0,Matches
641,Ryan Sailor,us USA,DF,Inter Miami,23,1998,16.9,1,0,0,6,7,0,0,18,10,0,0,0,77,25,23,52.1,Matches
642,Carlos Salcedo,mx MEX,DF,Toronto FC,28,1993,12.8,5,1,0,10,10,0,3,26,9,0,0,0,103,22,11,66.7,Matches
643,Adam Saldaña,us USA,MF,LA Galaxy,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
644,Shea Salinas,us USA,"FW,DF",SJ Earthquakes,35,1986,2.3,1,0,0,2,3,0,2,1,6,0,0,0,11,1,5,16.7,Matches
645,Dániel Sallói,hu HUN,"FW,MF",Sporting KC,25,1996,28.1,2,1,0,19,39,3,34,13,5,1,0,0,84,10,36,21.7,Matches
646,Gaoussou Samaké,ci CIV,DF,D.C. United,24,1997,1.2,1,0,0,2,2,0,1,1,2,0,0,0,11,1,2,33.3,Matches
647,Ilie Sánchez,es ESP,MF,LAFC,31,1990,29.7,7,1,1,36,25,0,3,49,31,0,2,0,211,59,26,69.4,Matches
648,William Sands,us USA,DF,Columbus Crew,21,2000,7.1,1,0,0,3,9,0,9,7,5,0,0,0,20,9,5,64.3,Matches
649,Sergio Santos Gomes,br BRA,FW,Philadelphia Union,27,1994,6.8,2,0,0,22,9,4,5,1,9,0,0,0,31,22,21,51.2,Matches
650,Sergio Santos Gomes,br BRA,FW,FC Cincinnati,27,1994,1.5,0,1,0,4,9,2,1,0,4,1,0,0,12,7,5,58.3,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
651,Koa Santos,us USA,MF,Charlotte,22,1999,0.6,0,0,0,2,1,0,1,0,1,0,0,0,5,0,0,,Matches
652,Nuno Santos,pt POR,"MF,FW",Charlotte,22,1999,1.8,1,0,0,6,3,0,3,1,1,0,0,0,11,0,2,0.0,Matches
653,Pedro Santos,pt POR,DF,Columbus Crew,33,1988,25.9,6,0,0,32,55,2,82,42,50,0,0,0,173,25,25,50.0,Matches
654,C.J. Sapong,us USA,FW,Nashville SC,33,1988,27.4,5,0,0,45,51,16,8,9,8,2,0,0,63,123,102,54.7,Matches
655,Jefferson Savarino,ve VEN,"FW,MF",Real Salt Lake,25,1996,16.9,2,0,0,5,10,8,103,5,7,0,0,0,44,2,11,15.4,Matches
656,Rodrigo Schlegel,ar ARG,DF,Orlando City,24,1997,24.1,8,1,1,38,22,0,0,36,25,0,3,0,116,25,31,44.6,Matches
657,Tate Schmitt,us USA,"DF,MF",Real Salt Lake,24,1997,9.6,4,0,0,9,5,0,13,20,10,0,1,0,65,11,12,47.8,Matches
658,Alessandro Schöpf,at AUT,MF,Vancouver W'caps,27,1994,3.8,1,0,0,9,6,0,3,1,1,0,0,0,26,3,4,42.9,Matches
659,Eddie Segura,co COL,DF,LAFC,24,1997,9.2,2,0,0,10,3,0,2,7,6,0,0,0,46,11,18,37.9,Matches
660,Amar Sejdic,us USA,MF,Atlanta Utd,25,1996,14.5,5,0,0,20,10,0,11,23,18,0,0,0,80,4,5,44.4,Matches
661,Boris Sekulić,sk SVK,DF,Chicago Fire,30,1991,31.3,5,0,0,34,14,0,70,36,34,0,0,0,131,20,24,45.5,Matches
662,Brandon Servania,us USA,MF,FC Dallas,22,1999,14.7,7,2,2,19,20,1,20,12,16,0,0,0,86,8,18,30.8,Matches
663,Jacob Shaffelburg,ca CAN,"DF,FW",Toronto FC,22,1999,6.5,1,0,0,3,8,0,31,8,7,0,0,0,33,1,8,11.1,Matches
664,Jacob Shaffelburg,ca CAN,"MF,FW",Nashville SC,22,1999,5.6,0,0,0,2,4,1,23,1,4,1,0,0,23,6,7,46.2,Matches
665,Xherdan Shaqiri,ch SUI,MF,Chicago Fire,30,1991,25.0,4,0,0,26,49,16,188,3,11,0,0,0,107,13,16,44.8,Matches
666,Brek Shea,us USA,DF,Inter Miami,31,1990,1.8,0,1,0,3,2,1,4,1,0,0,0,0,4,0,3,0.0,Matches
667,Khiry Shelton,us USA,FW,Sporting KC,28,1993,15.6,1,0,0,22,15,3,6,2,4,0,0,0,40,29,37,43.9,Matches
668,Andre Shinyashiki,br BRA,"FW,MF",Colorado Rapids,26,1995,2.4,1,0,0,4,3,2,0,3,2,0,0,0,13,3,4,42.9,Matches
669,Andre Shinyashiki,br BRA,"MF,FW",Charlotte,26,1995,9.4,3,0,0,16,12,5,36,4,12,0,0,0,49,2,9,18.2,Matches
670,Bobby Shuttleworth,us USA,GK,Atlanta Utd,34,1987,6.2,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,100.0,Matches
671,Marcelo Silva,uy URU,DF,Real Salt Lake,32,1989,30.8,5,0,0,20,10,0,0,53,28,0,2,0,127,63,37,63.0,Matches
672,Pablo Sisniega,mx MEX,GK,Charlotte,26,1995,2.0,0,0,0,0,2,0,0,0,0,0,0,0,7,2,0,100.0,Matches
673,Jack Skahan,us USA,"DF,MF",SJ Earthquakes,23,1998,1.1,0,0,0,3,3,0,5,1,0,0,0,0,7,2,1,66.7,Matches
674,Drew Skundrich,us USA,"MF,DF",D.C. United,26,1995,9.8,2,0,0,20,5,0,6,11,10,0,0,0,66,8,7,53.3,Matches
675,Gaga Slonina,us USA,GK,Chicago Fire,17,2004,32.0,0,0,0,0,5,0,0,1,0,0,0,0,31,9,2,81.8,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
676,Brad Smith,au AUS,DF,D.C. United,27,1994,12.8,2,0,0,17,4,1,53,11,15,0,0,0,68,3,8,27.3,Matches
677,Kimarni Smith,eng ENG,"DF,MF",D.C. United,23,1998,4.0,1,0,0,8,9,0,20,3,4,0,0,0,29,6,7,46.2,Matches
678,Kyle Smith,us USA,DF,Orlando City,30,1992,15.4,5,0,0,22,10,0,41,12,27,0,0,0,86,23,27,46.0,Matches
679,Jan Sobociński,pl POL,DF,Charlotte,22,1999,4.2,0,0,0,5,4,1,0,6,3,0,0,0,22,10,6,62.5,Matches
680,Santiago Sosa,ar ARG,MF,Atlanta Utd,22,1999,15.7,5,0,0,30,14,1,1,31,17,0,1,0,99,45,27,62.5,Matches
681,Ryan Spaulding,us USA,DF,NE Revolution,23,1998,2.9,0,0,0,3,7,1,9,3,3,0,0,0,28,4,2,66.7,Matches
682,Steven Sserwadda,ug UGA,MF,NY Red Bulls,19,2002,0.3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0.0,Matches
683,Dayne St. Clair,ca CAN,GK,Minnesota Utd,24,1997,31.5,1,0,0,0,4,0,0,0,1,0,0,0,54,9,2,81.8,Matches
684,Mason Stajduhar,us USA,GK,Orlando City,24,1997,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,Matches
685,Daniel Steres,us USA,DF,Houston Dynamo,31,1990,14.9,5,0,0,18,5,0,1,20,10,0,1,0,61,34,24,58.6,Matches
686,Jared Stroud,us USA,"MF,FW",Austin,25,1996,0.5,0,0,0,5,2,0,0,1,0,0,0,0,4,2,2,50.0,Matches
687,Brad Stuver,us USA,GK,Austin,30,1991,30.1,2,0,0,1,4,0,0,0,1,0,1,0,56,7,0,100.0,Matches
688,Quinn Sullivan,us USA,"FW,MF",Philadelphia Union,17,2004,2.7,1,0,0,7,1,0,7,3,5,0,0,0,9,3,7,30.0,Matches
689,Ben Sweat,us USA,DF,Sporting KC,30,1991,16.9,4,0,0,22,9,1,35,19,16,0,0,0,82,22,22,50.0,Matches
690,Karol Świderski,pl POL,"FW,MF",Charlotte,25,1997,27.3,3,0,0,18,60,6,43,3,10,0,0,0,67,27,46,37.0,Matches
691,Nkosi Tafari,us USA,DF,FC Dallas,24,1997,14.7,1,0,0,9,6,0,5,20,8,0,0,0,75,21,20,51.2,Matches
692,Ismael Tajouri-Shradi,ly LBY,"FW,MF",LAFC,27,1994,1.9,0,0,0,2,3,2,8,0,1,0,0,0,9,0,0,,Matches
693,Andrew Tarbell,us USA,GK,Austin,28,1993,3.9,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,100.0,Matches
694,D.J. Taylor,us USA,DF,Minnesota Utd,24,1997,23.2,3,0,0,20,11,0,77,43,31,0,1,0,120,14,31,31.1,Matches
695,Robert Taylor,fi FIN,"MF,FW",Inter Miami,27,1994,24.7,2,0,0,10,12,3,43,29,8,1,0,0,111,16,11,59.3,Matches
696,Russell Teibert,ca CAN,MF,Vancouver W'caps,29,1992,22.6,5,0,0,23,8,1,26,33,19,0,0,0,121,8,19,29.6,Matches
697,Cristian Tello,es ESP,"FW,MF",LAFC,30,1991,1.1,0,0,0,1,1,0,4,0,0,0,0,0,3,0,0,,Matches
698,Carlos Terán,co COL,DF,Chicago Fire,21,2000,18.6,6,0,0,20,8,2,1,38,18,0,0,0,128,29,19,60.4,Matches
699,Dylan Teves,us USA,"FW,MF",Seattle Sounders,21,2000,1.1,0,0,0,2,0,1,1,1,1,0,0,0,8,0,1,0.0,Matches
700,Thiago,br BRA,FW,NYCFC,21,2000,15.6,1,0,0,27,17,5,13,8,20,0,0,0,82,7,11,38.9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
701,Thiaguinho,br BRA,"FW,MF",Houston Dynamo,20,2001,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
702,Erik Thommy,de GER,MF,Sporting KC,27,1994,9.8,1,0,0,10,21,1,61,5,3,1,0,0,54,3,5,37.5,Matches
